,Repo,Contributor,Contributions
3792,1049095,kived,275
5940,1049095,tshirtman,669
712,1049095,matham,1339
2238,1049095,tito,2721
7075,1171324,arthurvr,19
1458,1171324,paulirish,12
3583,1171324,jakearchibald,4
2241,1171324,shichuan,170
2312,1171324,alexgibson,100
6884,1171324,drublic,16
3782,1171324,romamatusevich,11
4030,1171324,necolas,31
3510,1171324,mathiasbynens,5
3899,1171324,alrra,15
1574,1185279,J-rg,521
2933,1185279,mrvacbob,260
6600,1185279,vade,280
4329,1185279,stuartcarnie,258
4068,1185279,shysaur,350
1953,1185279,cyco,1581
4829,1185279,PGGB,273
644,1185279,clobber,1495
6480,1185279,PsychoH13,567
858,1185279,jweinberg,281
2475,1198539,lutzroeder,5432
3185,1208532,Mento,60
5960,1208532,pbrunschwig,51
3806,1208532,lukele,40
1926,1234783,eminence,13
1092,1234783,glance-,17
1825,1234783,geofft,8
3445,1234783,quentinmit,22
2903,1234783,sirainen,8
5575,1234783,kmcallister,93
4454,1234783,achernya,12
63,1234783,andersk,119
2680,1234783,keithw,721
6983,1234783,cgull,287
4105,1259258,gil0mendes,2
2439,1259258,graphitemaster,21
5867,1259258,martica,2
2724,1259258,lioncash,8
78,1259258,fluxer,1
1948,1259258,klange,5435
1058,1259258,adamdicarlo,1
1504,1259258,fabiensiron,2
5744,1259258,srjek,1
6,1259258,gerow,28
355,1340691,mrspeaker,15
4366,1340691,lsimoneau,12
1829,1340691,makenosound,10
2512,1349775,cscorley,65
5468,1349775,jayantj,40
4193,1349775,menshikh-iv,215
482,1349775,gojomo,180
2348,1349775,sotte,42
4416,1349775,piskvorky,1473
5970,1349775,chinmayapancholi13,167
5187,1349775,Witiko,39
5176,1349775,tmylk,338
2779,1349775,mpenkov,185
6679,1383879,kcarnold,12
2018,1528639,nobu417,2
1729,1528639,Starefossen,1
705,1528639,lembacon,7
1615,1528639,glushchenko,1
411,1528639,ChrisJohnsen,88
4476,1528639,pda,1
5746,1528639,ligurio,1
2026,1528639,trevor,3
6062,1528639,bjoernalbers,1
6762,1528639,docwhat,1
1875,1547663,aschlechter,3
2229,1547663,shumov,1
476,1547663,VinceAxe,5
4868,1547663,stigbd,8
3866,1547663,davidsara,1
1966,1547663,Phillipus,2358
4333,1547663,poum,3
2731,1547663,smeagol74,1
946,1547663,jbsarrodie,71
419,1547663,mbd-dbc-dk,5
5482,1688596,tysongach,6
3518,1688596,derekprior,4
3653,1688596,croaky,159
4887,1688596,gohanlon,9
6139,1688596,pbrisbin,16
561,1688596,cpytel,8
3416,1688596,mike-burns,6
5577,1688596,kenyonj,4
1468,1688596,djcp,33
4090,1688596,geoffharcourt,4
5461,1696822,fdb,2
2545,1696822,jgrivolla,2
6770,1696822,markus-beuckelmann,415
833,1696822,newworldorder,2
3398,1696822,kkoch986,2
4924,1696822,sloria,5
3324,1696822,frederik-elwert,2
2050,1696822,Xsardas1000,54
3930,1696822,napsternxg,5
3392,1696822,tom-de-smedt,851
7194,1828795,mattt,1538
2454,1828795,kylef,44
6625,1828795,SlaunchaMan,99
4475,1828795,blakewatters,27
1804,1828795,tewha,23
4782,1828795,carsonmcdonald,17
4216,1828795,0xced,56
3303,1828795,steipete,23
1807,1828795,kcharwood,332
766,1828795,OliverLetterer,40
4144,1885237,j-grana6,205
3937,1885237,kshedden,1055
5189,1885237,josef-pkt,3545
2286,1885237,jseabold,2884
5505,1885237,wesm,137
162,1885237,ChadFulton,1454
6690,1885237,thequackdaddy,165
2415,1885237,jbrockmendel,474
2433,1885237,bashtage,1968
5670,1885237,vincentarelbundock,145
5903,1904156,mmlr,2029
7193,1904156,jscipione,1907
6151,1904156,axeld,10424
1105,1904156,pulkomandy,2851
3175,1904156,jackburton79,1979
495,1904156,waddlesplash,2383
4585,1904156,weinhold,7153
2817,1904156,korli,4253
5806,1904156,stippi,3870
4012,1904156,mmuman,2271
4083,1999522,leoseccia,22
3242,1999522,kelvinhammond,10
237,1999522,silentrob,30
3373,1999522,ilyankou,34
1160,1999522,Jakeii,9
6837,1999522,spencermountain,4857
3924,1999522,fmacpro,7
3767,1999522,scagood,16
1599,1999522,khtdr,8
1159,1999522,JaredReisinger,15
38,2101682,shianyow,22
5199,2101682,michaelwu,124
4773,2101682,qdot,21
725,2101682,vingtetun,9
1419,2101682,ThinkerYzu,49
71,2101682,malini,8
2836,2101682,jlebar,35
2802,2101682,philikon,11
4026,2101682,joneschrisg,234
3830,2101682,andreasgal,39
922,2126244,patrickhlauke,388
4316,2126244,XhmikosR,1891
6727,2126244,fat,1185
1292,2126244,dependabot-preview[bot],221
4441,2126244,dependabot[bot],345
1042,2126244,mdo,9412
7154,2126244,cvrebert,2763
3948,2126244,Johann-S,386
3664,2126244,MartijnCuppens,373
4262,2126244,hnrch02,223
6774,2161125,kcrisman,1
1606,2161125,lechten,12
4807,2161125,evavreck,3
3888,2161125,kevindexter,3
2058,2161125,Max-Hailperin,113
711,2161125,jncraton,4
5851,2161125,natejenson,2
5952,2161125,andrewrome,1
7124,2161125,lencioni,6
6469,2313371,lzhang10,5
84,2313371,jirkamarsik,4
4165,2313371,cerob,1
6841,2318203,yous,105
3509,2318203,yunitto,14
5954,2318203,dorururu,17
2021,2318203,SrcDest,9
738,2318203,JimJeon,68
4183,2318203,kml22,12
5283,2318203,tobark,11
6194,2318203,youknowone,816
6120,2318203,presto95,24
1171,2318203,sujinnaljin,9
3898,2329766,jeffbyrnes,6
3292,2329766,sindresorhus,11
222,2329766,hkdobrev,8
4209,2329766,kdeldycke,13
5767,2329766,goodtimeaj,7
221,2329766,mathiasbynens,515
2165,2329766,porada,12
488,2329766,alrra,18
408,2329766,user996015,5
5541,2329766,matijs,4
965,2338086,bbirman,312
448,2338086,tstellanova-sfdc,724
745,2338086,bhariharan,2567
4618,2338086,jeanbovet,86
1063,2338086,wmathurin,2375
4348,2338086,humaggie,150
2139,2338086,khawkins,1966
1300,2338086,trooper2013,430
6583,2338086,kchitalia,164
3912,2338086,sgoldberg-sfdc,101
3503,2351609,VictorLowther,99
6132,2351609,rhafer,53
1249,2351609,toabctl,10
6114,2351609,vuntz,219
6398,2351609,bmwiedemann,27
4377,2351609,dirkmueller,65
148,2351609,saschpe,13
4587,2351609,jsuchome,22
1374,2351609,ociuhandu,23
3667,2351609,galthaus,93
3661,2431609,nbrowning-at-telegeography-com,1
6105,2431609,telegeography,355
2061,2588511,emilmont,32
3241,2653234,dankimio,1
3439,2653234,16patsle,2
6048,2653234,invariant,474
2486,2653234,lujjjh,2
1170,2653234,dzikoysk,1
1070,2653234,Alperen-Ozturk,1
1855,2653234,VinBoiSoft,5
1650,2653234,Liam0205,2
2683,2653234,justinchuby,2
3539,2653234,berezovskyi,1
200,2715880,rsc,29
5755,2715880,kaashoek,12
6510,2715880,zeldovich,2
783,2759563,gabek,1
5310,2759563,craig65535,1
3682,2759563,alloy,1
6087,2759563,tonymillion,62
2660,2759563,fabiopelosin,1
3915,2759563,sethfri,4
6703,2759563,surfeasyblair,1
2451,2759563,cbowns,2
2498,2759563,plashchynski,1
3836,2759563,King-Wizard,9
4438,2781154,olegoid,76
4903,2781154,mykyta-bondarenko,22
829,2781154,conceptdev,425
496,2781154,topgenorth,121
1418,2781154,radekdoulik,22
5033,2781154,timeyoutakeit,28
5687,2781154,praeclarum,51
371,2781154,vchelaru,48
6152,2781154,pjcollins,29
5407,2781154,charlespetzold,9
4228,2781754,jsedoc,12
3412,2781754,emjotde,32
282,2781754,jhclark,21
224,2781754,sandello,13
4177,2781754,kpu,1962
3592,2781754,vchahun,14
2204,2781754,hieuhoang,6
556,2781754,jgwinnup,34
1008,2781754,skystrife,39
2624,2781754,dowobeha,37
2992,2782691,kchitalia,77
2962,2782691,eric-romero,34
961,2782691,helenren,187
2852,2782691,khawkins,277
2168,2782691,tstellanova-sfdc,73
940,2782691,ivansfdc,39
2129,2782691,tddium,24
6634,2782691,wmathurin,2596
4983,2782691,bhariharan,3586
571,2782691,chrlie,32
2442,2862212,alrra,920
2841,2862212,keyurgolani,1
3680,2862212,wingy3181,2
2346,2862212,lisonfoalr,1
4017,2862212,gabrielfreiberg,2
906,2862212,FredLackeyOfficial,1
864,2862212,antleblanc,2
6268,2862212,noosphere2,1
439,2862212,andre3k1,1
5886,2862212,aleks-sidorenko,1
4526,2909429,jrenner,25
2403,2909429,RazCrimson,27
515,2909429,nicolargo,2969
5749,2909429,notFloran,21
4509,2909429,nclsHart,85
7123,2909429,asergi,506
1630,2909429,spike008t,63
6500,2909429,desbma,62
1343,2909429,sylvainmouquet,30
2468,2909429,fraoustin,26
6599,2926406,ramon-astudillo,241
628,2926406,miguelbalmeida,53
4153,2926406,MarianaAlmeida,11
812,2926406,gracaninja,33
505,2926406,ChristopherBrix,10
5048,2926406,andre-martins,39
2115,2926406,dcferreira,15
819,2926406,luispedro,35
5332,2926406,kepler,22
4122,2926406,pedrobalage,45
1799,2928534,kainjow,744
4850,2928534,percontation,73
5798,2928534,wader,12
30,2928534,shysaur,6
1634,2928534,fosterbrereton,9
2417,2928534,Frizlab,3
2052,2928534,kumowoon1025,4
6571,2928534,contactritsard,6
2373,2928534,ahelsley,5
3181,2928534,ridiculousfish,327
2664,2997204,loverszhaokai,84
3259,2997204,jfoug,2415
5238,2997204,kholia,1318
3832,2997204,solardiz,2428
3140,2997204,claudioandre-br,814
1623,2997204,AlekseyCherepanov,73
5382,2997204,Apingis,58
4950,2997204,sayan1an,387
99,2997204,magnumripper,7399
694,2997204,frank-dittrich,581
1024,3027949,holmberd,11
2637,3027949,kavengagne,9
2542,3027949,dpesch,19
3763,3027949,michelpa,8
6947,3027949,mschatke,7
1193,3027949,townxelliot,49
680,3027949,LeoYuan,12
1345,3027949,krisrak,72
4646,3027949,Philzen,79
4372,3027949,landabaso,8
5974,3252442,LeFnord,5
1609,3252442,whistlerbrk,2
6713,3252442,ojak,4
3212,3252442,rob-at-thewebfellas,4
177,3252442,dalton,1
3822,3252442,louismullie,986
4860,3252442,trosborn,2
4299,3252442,darkphantum,3
2535,3252442,no0p,7
7062,3252442,adammcarth,1
3595,3405516,haileys,386
2699,3407114,dbwiddis,1495
5925,3407114,laurent-r,8
3566,3407114,hazendaz,182
272,3407114,henryx,10
3054,3407114,Space2Man,8
215,3407114,adrian-kong,13
6234,3407114,dependabot[bot],259
4568,3407114,dblock,30
5764,3407114,kamenitxan,8
3963,3407114,dependabot-preview[bot],105
3638,3434329,cvrebert,1
4919,3434329,commadelimited,22
683,3434329,sindresorhus,1
6502,3434329,luoihoc,1
1863,3440248,atrilla,17
5602,3499610,yuzhu,56
703,3499610,mtaufen,41
3513,3499610,brho,3542
379,3499610,dlibenzi,86
3265,3499610,GanShun,59
4133,3499610,rminnichcodeu,279
1022,3499610,dancrossnyc,91
771,3499610,xjia1992,46
6662,3499610,klueska,334
4428,3499610,rminnich,210
286,3623050,MikeMcQuaid,3689
460,3623050,suschizu,6090
6720,3623050,core-code,3500
5442,3623050,vitorgalvao,14521
6649,3623050,miccal,3088
5622,3623050,commitay,2972
3440,3623050,rolandwalker,13873
1308,3623050,reitermarkus,5010
649,3623050,victorpopkov,5362
4121,3623050,ran-dall,14741
3001,3721224,stephanebachelier,15
1246,3721224,andyburke,7
4501,3721224,ygj6,12
5659,3721224,robpop,14
4679,3721224,greenkeeper[bot],23
402,3721224,DAnn2012,27
6445,3721224,netcitylife,8
1506,3721224,imjohansunden,9
1781,3721224,vltansky,339
4211,3721224,nolimits4web,2141
5911,3752453,iGusev,21
6738,3752453,janhohner,3
1222,3752453,cbulock,1
2622,3752453,yigit-serin,2
1902,3752453,vinkla,26
4753,3752453,gabrielbull,128
3549,3752453,maxcoe,2
2704,3752453,coreywynsma,5
5365,3752453,jonasschumacher,1
5516,3752453,pavarnos,2
4405,3777210,JLHwung,2
866,3777210,lotem,402
2726,3777210,LEOYoon-Tsaw,17
4058,3777210,waynezhang,2
5553,3777210,robinwong,2
6542,3777210,Bambooin,2
6661,3777210,kuoruan,5
4507,3777210,frank4565,3
5311,3777210,faberii,4
3555,3777210,lembacon,15
4285,3819925,swetland,5
6003,3819925,travisg,1
5088,3819925,jham,2
4131,3819925,TreyBoudreau,9
323,4084908,cmelchior,1953
6732,4084908,dalinaum,157
5207,4084908,realm-ci,524
4609,4084908,bmunkholm,185
3432,4084908,zaki50,470
5515,4084908,nmihajlovski,341
4559,4084908,nhachicha,317
4984,4084908,beeender,928
1879,4084908,kspangsege,230
6845,4084908,emanuelez,811
6342,4230916,rvandermeulen,37
1657,4230916,marshall,31
6793,4230916,jhford,33
1776,4230916,jlebar,55
2077,4230916,jld,21
5641,4230916,EricRahm,19
4799,4230916,lissyx,41
3496,4230916,joneschrisg,16
924,4230916,dhylands,68
5483,4230916,michaelwu,99
23,4426498,JBallin,1
2038,4426498,atomantic,315
3362,4426498,alanyee,7
3328,4426498,smukkejohan,1
351,4426498,dependabot[bot],2
241,4426498,snyk-bot,3
4479,4426498,CanRau,1
2934,4426498,pnxdxt,14
1288,4426498,kyuwoo-choi,1
1319,4426498,alber70g,1
2945,4434616,HenriVesala,11
3516,4434616,netmikey,11
5691,4434616,bocharsky-bw,6
7042,4434616,suncat2000,83
3402,4434616,JonasHaouzi,3
5264,4434616,xabbuh,4
1629,4434616,Ninir,5
4743,4434616,ricoli,6
5626,4434616,felp302,8
4732,4434616,erivello,6
5429,4614541,giuseppe,185
2597,4614541,mbarnes,151
3395,4614541,openshift-merge-robot,243
6414,4614541,dbnicholson,197
4081,4614541,jlebon,283
430,4614541,cgwalters,3090
1449,4614541,alexlarsson,147
5321,4614541,mwleeds,102
1759,4614541,smcv,109
1313,4614541,pwithnall,172
2092,4675010,liangdzou,5
616,4675010,fandre90,8
3198,4675010,skleber,30
3765,4675010,Sygus,967
6993,4675010,gbossert,2122
1101,4675010,franck-roland,36
431,4675010,dependabot[bot],5
5730,4675010,otetard,473
4649,4675010,r4bit999,3
1860,4675010,lindi2,4
3424,4814601,CDKnightNASA,7
4980,4814601,yammajamma,33
217,4814601,astrogeco,443
2688,4814601,zanzaben,32
4452,4814601,skliper,126
1521,4814601,avan989,4
5448,4814601,ArielSAdamsNASA,9
4033,4814601,acudmore,10
7122,4814601,dmknutsen,5
388,4814601,jphickey,248
7058,4831553,jdbancal,21
3658,4831553,blegat,1
6671,4831553,tarnold17,3
6897,4831553,mfry-ll,2
2982,4831553,alen-mujkanovic,2
3565,4831553,bstellato,5
4483,4831553,PiotrBalik,2
2256,4831553,kaienfr,2
2959,4831553,giofantuzzi,11
642,4831553,johanlofberg,3035
377,4904689,jgwinnup,1
5508,4904689,renepickhardt,180
3279,4904689,chrip,1
4146,4904689,lschmelzeisen,4
1224,4904689,MartinEliasQ,1
294,4904689,mkrnr,598
3046,5057307,dcordero,2
2167,5057307,frostrubin,4
6321,5057307,erran,2
6791,5057307,iRath96,2
5069,5057307,jonasrauber,2
4582,5057307,henry0312,3
3356,5057307,dlackty,2
1641,5057307,alloy,84
7067,5057307,mgrosso,3
856,5057307,julienXX,49
6422,5195122,isRuslan,3
5346,5195122,ToddSmithSalter,2
5919,5195122,dependabot-preview[bot],30
2894,5195122,igorlima,33
4879,5195122,pivica,2
2469,5195122,bismarkhenao,2
1414,5195122,shinnn,6
3570,5195122,kaimallea,220
874,5195122,LukasDrgon,2
6786,5195122,samuli-hiltunen,6
1745,5344375,mathbunnyru,8
1901,5344375,rdwampler,187
4595,5344375,sclukey,12
2868,5344375,joachimm,23
5809,5344375,dennisvennink,10
3998,5344375,nanoant,35
27,5344375,dusek,49
5673,5344375,infininight,31
2189,5344375,sorbits,5171
6853,5344375,jtbandes,77
6503,5448530,coliff,6
2285,5448530,Johann-S,8
4621,5448530,cvrebert,63
2592,5448530,connors,111
7056,5448530,dhg,12
1874,5448530,zlatanvasovic,52
447,5448530,mdo,33
5522,5448530,benschwarz,30
4926,5448530,XhmikosR,303
5122,5448530,fat,22
3393,5516873,yooper,17
1155,5516873,angeloskath,90
1983,5516873,apmatthews,1
4321,5516873,JulienMalige,1
6370,5516873,jtejido,10
715,5516873,visualex,1
3469,5627682,serbanghita,584
7184,5627682,lxlang,3
2835,5627682,Garthi,43
1796,5627682,tluan95,3
4713,5627682,jenssegers,4
5170,5627682,nicktacular,38
4402,5627682,darapa1,4
284,5627682,bhamodi,3
2145,5627682,eidng8,4
724,5627682,mbezhanov,3
862,5641441,ichizok,268
987,5641441,yegappan,152
3100,5641441,ychin,387
1895,5641441,b4winckler,1163
3748,5641441,splhack,1070
3240,5641441,nico,45
5256,5641441,brammool,19659
3588,5641441,dpelle,61
2147,5641441,zeertzjq,57
6013,5641441,k-takata,45
2042,5683364,rex-remind101,25
5947,5683364,jspahrsummers,458
1120,5683364,jmah,12
4160,5683364,dcaunt,41
5057,5683364,paulyoung,12
3133,5683364,rastersize,11
1882,5683364,petrmifek,15
4358,5683364,joshaber,38
757,5683364,robb,413
1200,5683364,bartvandendriessche,11
6822,5737151,dookie2000ca,1
5922,5737151,g0tmi1k,110
4701,5737151,NullMode,2
2427,5769372,da-tang,3
2422,5769372,jairajs89,474
1744,5769372,robinsharma,4
5709,5769372,chilibeck,7
2642,5769372,jackread,1
4513,5777375,pmachata,7
4208,5777375,ichik1,11
3770,5777375,dbrignoli,19
3153,5777375,mlichvar,230
4835,5777375,vedangpatel1,15
2435,5777375,richardcochran,820
5371,5777375,liuhangbin,22
3736,5777375,mcb30,15
3079,5777375,vladimiroltean,14
5898,5777375,jacob-keller,43
5606,5803673,shrishrirang,41
4522,5803673,hasankhan,301
3110,5803673,marianosz,142
5144,5803673,phvannor,400
5605,5803673,carlosfigueira,438
1910,5803673,pragnagopa,61
5263,5803673,paulbatum,136
916,5803673,leotilli,89
4130,5803673,toddreifsteck,119
3023,5803673,soninaren,29
5022,5829383,michael2012z,10
3452,5862152,shiruken1,1
4201,5862152,kovacsv,67
3652,6150069,coroa,12
3648,6150069,dourouc05,26
1350,6150069,tkelman,27
7132,6150069,joaquimg,29
3406,6150069,joehuchette,554
4676,6150069,blegat,952
823,6150069,ccoffrin,15
4061,6150069,IainNZ,399
4603,6150069,mlubin,1640
2487,6150069,odow,463
1423,6160673,knocte,6
6096,6160673,AMersch,3
6377,6160673,Strifex,3
2698,6160673,Redth,696
2632,6160673,dhohoho,3
3967,6160673,mdkitzman,4
949,6160673,f1nzer,13
1949,6160673,Cheesebaron,14
618,6160673,sprodan,5
3758,6160673,patridge,2
2404,6366792,zsprackett,1
4755,6366792,FreeFull,2
469,6366792,AaronO,20
3567,6366792,TheThirdOne,1
5916,6366792,SamyPesse,15
5323,6671099,wqhIris,1
5387,6671099,LefterisJP,1
6102,6671099,kressi,1
115,6671099,fhisamoto,2
1394,6671099,marcosscriven,1
3835,6671099,CesiumLifeJacket,1
795,6671099,ajmeese7,1
6246,6671099,mariuz,1
2936,6671099,mnielsen,225
2937,6671099,drjerry,1
4433,6853370,zeldovich,2
5466,6853370,kaashoek,12
2526,6853370,rsc,29
3011,6958220,ricalanis,1
443,6958220,cralor,2
5333,6958220,drmmr763,2
5831,6958220,vassyz,5
4234,6958220,nicolashery,48
3189,6958220,jokecamp,1
1484,6963649,bethard,10
5400,6963649,hamnis,1
1100,6963649,eponvert,1
1380,6963649,dlwh,5
6331,6963649,jasonbaldridge,84
2081,6969835,mro,3
6866,6969835,dbachrach,13
2651,6969835,cybertk,4
2441,6969835,joslinm,3
4545,6969835,billinghamj,140
5892,6969835,brian-intuit,3
2019,6969835,j-h-a,16
6070,6969835,jkmathew,3
3075,6969835,icanzilb,463
5893,6969835,robinzhangx,3
1244,7014478,buha,197
2875,7014478,luciansin,104
4097,7014478,mchindri,462
4754,7014478,rkutty,100
514,7014478,APorumb,89
2932,7014478,amiclaus,572
566,7014478,AndreiGrozav,133
2966,7014478,adrimbarean,323
3896,7014478,cristiantpop,204
5983,7014478,dbogdan,1033
5078,7077690,LubosD,1935
5345,7077690,X0rg,23
5804,7077690,bugaevc,173
5276,7077690,shinh,203
5668,7077690,stek29,21
4877,7077690,crwulff,20
465,7077690,facekapow,542
6674,7077690,CuriousTommy,99
96,7077690,andyneff,16
6659,7077690,TheBrokenRail,51
3338,7238422,astante,116
3781,7238422,stefan-karg,302
1351,7238422,Farhangi,143
3521,7238422,BenjaminBeichler,138
2568,7238422,UweSteinkeFromSiemens,166
1590,7238422,JakobGartner,411
7190,7238422,T12z,200
2128,7238422,BerndHekele,749
963,7238422,jokaICS,166
3636,7238422,mahlmann,397
5353,7258685,penberg,548
3347,7258685,raphaelsc,169
1913,7258685,syuu1228,167
2821,7258685,avikivity,1690
6920,7258685,dorlaor,210
3969,7258685,nyh,1129
3671,7258685,wkozaczuk,677
1354,7258685,amnonh,213
2296,7258685,asias,171
5349,7258685,tgrabiec,527
1886,7260582,jasonbaldridge,26
6843,7260582,njwilson,3
1260,7260582,reactormonk,1
3985,7365136,weisslj,275
5474,7365136,flyingmutant,417
1982,7365136,nefthy,36
734,7365136,pgaskin,22
5204,7365136,pavel-belikov,24
454,7365136,Wang-Yue,31
5295,7365136,jolange,15
1701,7365136,ft,13
6925,7365136,mahkoh,193
6499,7365136,tihirvon,761
