,Repo,Contributor,Contributions
501,1362490,jerem,23
6131,1362490,jgorset,26
3433,1362490,daftshady,24
4922,1362490,nateprewitt,204
3458,1362490,sigmavirus24,349
5896,1362490,kennethreitz,1006
6424,1362490,slingamn,45
7351,1362490,BraulioVM,43
4090,1362490,Lukasa,610
5295,1362490,dpursehouse,31
3744,1367656,NARKOZ,3
1139,1367656,jmcopeland,5
9081,1367656,cameel,3
6459,1367656,xsve,27
2648,1367656,logicalhan,4
8309,1367656,nithinbekal,3
7992,1367656,excid3,2
2795,1367656,kristianmandrup,4
7081,1367656,avioing,4
2452,1367656,apneadiving,603
1138,1383170,faceleg,394
1815,1383170,tbranyen,706
8638,1383170,johnhaley81,804
2424,1383170,maxkorp,298
5689,1383170,srajko,119
2591,1383170,orderedlist,53
5290,1383170,emmax86,68
275,1383170,ianhattendorf,107
7311,1383170,nkallen,54
8442,1383170,implausible,493
8084,1393244,chregu,18
1227,1393244,jhitesma,1
3499,1408162,mark-adams,163
7757,1408162,jdufresne,54
3001,1408162,dajiaji,12
3584,1408162,jpadilla,207
6770,1408162,skion,10
2712,1408162,sullivanmatt,10
7380,1408162,pre-commit-ci[bot],25
1878,1408162,progrium,33
5066,1408162,vimalloc,13
2388,1408162,wbolster-eiq,18
4681,1415168,Saaman,40
4802,1415168,nulltoken,1074
8782,1415168,tclem,101
8474,1415168,yorah,105
5408,1415168,carlosmn,147
6832,1415168,bording,221
1708,1415168,dahlbyk,193
3087,1415168,AArnott,130
7561,1415168,ethomson,260
541,1415168,jamill,69
6653,1446771,smirn0v,1
4717,1446771,sirjordank,1
1359,1446771,xiaowei4895,1
8424,1446771,aet,6
2986,1446771,dodikk,2
3363,1446771,kemenaran,1
4489,1446771,jweinberg,2
2627,1446771,kstenerud,68
7201,1446771,gamenerds,1
5227,1485595,webdevel,14
2053,1485595,justinrainbow,81
68,1485595,Seldaek,18
6663,1485595,fidian,14
1375,1485595,bighappyface,119
4206,1485595,localheinz,39
6032,1485595,erayd,46
1590,1485595,igorw,26
2637,1485595,alexmmm,23
5837,1485595,shmax,19
698,1516467,dakrone,396
8136,1516467,ztellman,3
5959,1516467,lucacervello,5
7232,1516467,hiredman,6
1112,1516467,laczoka,3
7459,1516467,amalloy,6
8861,1516467,goodwink,5
6243,1516467,niwinz,5
4554,1516467,prayerslayer,20
3479,1516467,kostafey,7
6629,1540305,zippy1981,1
298,1540305,mgholam,136
636,1540305,yazgoo,30
8785,1540305,skottmckay,1
5713,1540305,jo-so,1
5979,1540305,pracplayopen,2
8433,1614410,cehoyos,2158
4414,1614410,DonDiego,4681
1467,1614410,elenril,4140
5466,1614410,ubitux,2675
4587,1614410,justinruggles,2159
7138,1614410,richardpl,5032
7188,1614410,mstorsjo,2360
8809,1614410,mkver,3780
3487,1614410,jamrial,3311
670,1614410,mansr,2794
3071,1653579,lbehnke,1
6979,1653579,lxcid,2
44,1653579,3rdcycle,1
6090,1653579,elitalon,4
4069,1653579,honcheng,26
1541,1653579,grgcombs,2
5784,1673582,josephmmisiti,9
1128,1675455,Dridi,8
727,1675455,Dieterbe,7
7314,1675455,g-s,9
8131,1675455,RichiH,546
5585,1675455,madduck,10
4376,1675455,alerque,143
524,1675455,dottedmag,8
3146,1675455,lyda,10
7698,1675455,danielshahaf,7
176,1675455,jamesd,11
81,1703471,IsakFalk,1
3278,1703471,pbharrin,58
2859,1703471,zylix666,4
2054,1705074,unruthless,1
4118,1705074,chrisfraser,1
457,1705074,vice,1
7652,1705074,Calvein,1
1452,1705074,edsrzf,1
1410,1705074,taitems,27
7935,1708746,ladyada,112
2551,1708746,PaintYourDragon,27
3152,1708746,driverblock,9
7927,1708746,marcmerlin,3
6211,1708746,siddacious,7
3512,1708746,evaherrada,10
5780,1708746,hathach,4
846,1708746,tdicola,5
294,1708746,jersagfast,5
4518,1708746,makermelissa,81
168,1713422,jrudolph,77
165,1713422,magnolia-k,4
2900,1713422,performantdata,3
4028,1713422,sirthias,150
924,1713422,jdanbrown,3
8279,1713422,ktoso,26
3718,1713422,raboof,2
2774,1713422,gkossakowski,2
111,1713422,xuwei-k,13
7353,1713422,earldouglas,2
2204,1716525,apowers313,12
184,1716525,Kiyozz,3
3471,1716525,rksm,23
590,1716525,s3u,26
5523,1716525,brettz9,266
2997,1716525,andykais,2
1631,1716525,noherczeg,4
6112,1716525,richardschneider,6
5642,1716525,dependabot[bot],5
8567,1716525,matushorvath,2
3343,1743096,lloyd,152
211,1743096,tmpvar,3
2448,1743096,benatkin,2
7933,1743096,touv,1
3392,1743096,caseycrites,1
4862,1743096,rwaldron,12
117,1743096,nono,1
6074,1743096,pdehaan,1
6518,1781147,satyr,3
5524,1781147,corydeppen,2
2058,1781147,stevenhaddox,3
1889,1781147,maccman,88
1387,1781147,erebor,3
2024,1781147,crossblaim,2
232,1781147,evmcl,4
2201,1781147,zehzinho,3
6940,1781147,andrewpthorp,2
7444,1781147,jm,7
6574,1840419,Forst,1
8551,1840419,nqv,12
4633,1840419,vogelsgesang,7
6015,1840419,stanio,2
681,1840419,acrogenesis,1
7344,1840419,TrangPham,2
3648,1840419,dmick,1
668,1840419,bhollis,178
2903,1840419,ceautery,2
6970,1840419,chloeeekim,2
7791,1843144,nestorrojas,2
4911,1843144,afj176,1
4869,1843144,roblarsen,30
6680,1843144,ben-caplan,2
2140,1843144,rcherny,146
3163,1843144,adamjmcintyre,3
7687,1843144,ichthyos,1
474,1843144,quoo,18
2895,1843144,Demwunz,1
8244,1843144,jaredwilli,20
5604,1856976,rosslagerwall,25
6430,1856976,provos,633
1766,1856976,chris-davis,30
5982,1856976,nmathewson,2196
4558,1856976,fanquake,31
999,1856976,JoakimSoderberg,51
2390,1856976,kev009,27
4428,1856976,ygj6,55
2259,1856976,azat,880
5114,1856976,shahn,35
8440,1868743,pto,1
8928,1868743,mattneub,2317
8148,1896008,erica,29
7536,1926525,matthijskooijman,5
1934,1926525,Rotzbua,5
6189,1926525,tjpetz,4
3361,1926525,PaintYourDragon,26
9004,1926525,ladyada,20
4841,1926525,tdicola,29
3857,1926525,hoffmannjan,7
5088,1926525,evaherrada,5
6991,1926525,jmdana,3
4342,1926525,AghaSaad04,4
4003,1931328,kkaefer,1
4597,1931328,kived,1
8028,1931328,gildas-lormeau,261
3285,1937202,gitblit,2538
3065,1937202,jeyoung,12
8538,1937202,paulsputer,40
382,1937202,flaix,226
7403,1937202,davido,35
3480,1937202,fzs,14
5504,1937202,Mrbytes,20
2473,1937202,tomaswolf,22
6315,1937202,ljader,18
5956,1937202,rafaelcavazin,15
7556,1963085,sslavic,2
5605,1963085,Capstan,38
4748,1963085,kelvinpho,4
1739,1963085,csciuto,3
625,1963085,fge,2625
9090,1963085,tvdinh,2
1097,1963085,agebhar1,5
4888,1963085,ajorg-aws,1
5374,1963085,daveclayton,5
807,1963085,huggsboson,18
8269,1979533,danielb2,8
7576,1979533,dxg,2
6808,1979533,idy,3
6396,1979533,erikbern,2
3381,1979533,finik,2
8607,1979533,ehoogerbeets,9
1447,1979533,sidag95,2
8024,1979533,c4milo,130
2400,1979533,Clement134,4
2270,1979533,LaughingBubba,18
2081,2012691,cbusbey,3
4312,2012691,shekibobo,10
8488,2012691,laserlemon,131
1418,2012691,bryckbost,5
4278,2012691,alindeman,2
4315,2012691,col-lambda,2
3253,2012691,skalee,8
7097,2012691,bleonard,2
4541,2012691,olleolleolle,4
1818,2012691,DanOlson,2
6233,2014347,samyk,6
5741,2014347,evaherrada,2
7001,2014347,netmaniac,2
7528,2014347,tdicola,7
8145,2014347,PaintYourDragon,1
6200,2014347,ladyada,21
5885,2014347,hoffmannjan,1
1052,2014347,SConaway,1
4861,2037955,georgekankava,3
1163,2037955,andykram,1
8524,2037955,mhandwerker,1
8466,2037955,SaaldjorMike,1
3520,2037955,guyrt,2
5706,2037955,SongYunSeop,2
8855,2037955,dblock,8
964,2037955,rcongiu,217
2583,2037955,dennyriadi,1
7864,2037955,Powerrr,2
3605,2195601,stigger,11
3855,2195601,N-Pex,333
66,2195601,foozmeat,10
6114,2195601,chrisballinger,1792
4628,2195601,tladesignz,4
1154,2195601,davidchiles,1237
3591,2195601,mimi89999,4
1852,2195601,afriedmanGlacier,2
8402,2195601,vitalyster,7
8648,2195601,ALFriedman,1
7206,2246681,kbranigan,29
5853,2246681,anton-sergeev,3
7144,2246681,DongwenHuang,2
4180,2246681,schmidtw,2
6088,2246681,DaveGamble,85
7355,2246681,irwand,1
2659,2246681,etodd,1
2643,2246681,ffontaine,1
3806,2246681,ajaybhargav,1
2731,2246681,FSMaxB,158
9008,2251700,mattt,3
72,2251700,gimenete,21
4970,2251700,nbuggia,2
9005,2251700,ahmet,1
6611,2252664,msporny,12
2273,2252664,tplooker,16
1427,2252664,dlongley,1111
2242,2252664,jmandel,8
2181,2252664,gkellogg,155
6767,2252664,aljones15,15
4204,2252664,davidlehn,681
8075,2252664,dmitrizagidulin,8
8698,2252664,MageMasher,6
7082,2252664,mattcollier,13
6600,2298714,BirdAPI,37
4388,2442469,santigimeno,5
6085,2442469,maxogden,5
2207,2442469,stevelacy,2
3846,2442469,dominictarr,133
3219,2442469,skenqbx,4
5785,2442469,mfogel,3
6561,2442469,substack,21
3971,2442469,daern91,3
5847,2442469,doowb,3
2576,2442469,bzoz,2
4630,2452393,warnew,3
7736,2452393,martindavis,4
2334,2452393,alexargo,2
1713,2452393,hoseking,1
5303,2452393,jontonsoup,2
6295,2452393,desarrolla2,4
1800,2452393,kasperpihl,3
4120,2452393,daspecster,1
109,2452393,andrewscofield,81
7767,2452393,ericoe,1
731,2499845,kenmazaika,8
8142,2499845,mroth,474
8246,2499845,mrclmrvn,20
933,2499845,nysthee,39
7784,2499845,salzig,33
1386,2499845,hSATAC,8
242,2499845,depfu[bot],12
2200,2499845,matthutchinson,467
1779,2499845,prydonius,6
2070,2499845,Tak,18
4615,2511505,steren,15
4220,2511505,tbassetto,13
3989,2511505,dfs123d,4
5220,2511505,joelguittet,3
4311,2511505,sdetweil,8
5855,2511505,elibus,2
8849,2511505,JoshuaFortriede,2
2716,2511505,sylvinus,75
3456,2511505,tidoust,41
197,2511505,tchapi,96
888,2536697,paulmillr,3
7052,2536697,JustGoscha,3
5710,2536697,arturopuente,7
7562,2536697,jpsca,8
7416,2536697,WickyNilliams,4
8135,2536697,hpneo,245
8613,2536697,bcherny,3
8173,2536697,xenda,11
2286,2536697,koenpunt,3
422,2536697,reinos,3
7636,2544179,shineangelic,1
3457,2544179,septillion-git,7
2531,2544179,Chris--A,7
7496,2544179,Bolukan,3
8665,2544179,RobTillaart,1013
5525,2544179,ivankravets,5
5867,2544179,waspinator,2
5261,2544179,hashkode,1
1301,2544179,odbol,3
6725,2544179,per1234,8
8634,2624312,PeterDaveHello,2
3439,2624312,benjamine,28
1391,2624312,nchen63,4
6787,2624312,xamgore,1
3367,2624312,pauljm,2
4314,2624312,schnerd,1
592,2624312,mattdarveniza,2
227,2624312,beneidel,183
7817,2624312,ian-craig,7
1206,2624312,ilyaryabchinski,1
5188,2625205,divfor,27
5683,2625205,yanne,216
5438,2625205,ombre42,42
5973,2625205,frishberg,30
2548,2625205,pekkaklarck,72
2639,2625205,zephraph,107
6981,2625205,aaltat,731
2855,2625205,emanlove,246
361,2625205,j1z0,39
7108,2625205,rtomac,155
8977,2639672,eedrah,1
5797,2639672,xiongchiamiov,1
4371,2639672,aidanhs,7
1443,2639672,zaa,3
7222,2639672,dominictarr,57
5690,2639672,holmboe,3
1242,2639672,coolaj86,2
6277,2639672,mclarkson,8
6988,2639672,medgar123,3
2534,2639672,decibel,6
6579,2700474,neil4dong,25
5834,2700474,Omega-Ariston,85
1255,2700474,JoshuaJeme,10
