,Repo,Contributor,Contributions
4452,1810897,pyricau,10
4949,1810897,royclarkson,179
2712,1810897,spring-operator,3
346,1810897,samitny,1
2235,1953385,brandur,439
4254,1953385,remi-stripe,89
138,1953385,evan-stripe,50
3518,1953385,rattrayalex-stripe,27
3765,1953385,brandur-stripe,211
2720,1953385,richardm-stripe,28
2164,1953385,gdb,58
3694,1953385,andrewpthorp,31
363,1953385,ob-stripe,112
4408,1953385,russelldavis,27
1419,1953386,chadicus,38
4788,1953386,remi-stripe,281
4061,1953386,gdb,72
581,1953386,dcr-stripe,45
4849,1953386,brandur,168
2161,1953386,ob-stripe,415
2529,1953386,brandur-stripe,73
3428,1953386,bkrausz,47
326,1953386,evan-stripe,35
3077,1953386,richardm-stripe,192
1842,1973023,jmgomezpoveda,2
3204,1973023,scrutinizer-auto-fixer,3
132,1973023,mynetx,441
1561,1973023,adamwiw,1
4735,1973023,miteshashar,4
4802,1973023,edent,3
2848,1973023,maxime-pasquier,10
135,1973023,joshuaatkins,2
2614,1973023,lifeboatpres,2
3620,1973023,fabiancz,7
941,2094315,simonrob,1
3999,2094315,dinocore1,17
4435,2149604,Jud,7
2854,2149604,jovanbrakus,2
1015,2149604,rowbare,5
1579,2149604,bourdibay,2
2132,2149604,wesleybowman,3
164,2149604,w-,3
973,2149604,nderkach,2
3493,2149604,doihaveto,3
3802,2149604,bimusiek,16
2259,2149604,timotheus,301
500,2234013,markaurelius,6
4827,2234013,njl,3
3896,2234013,tylerwilliams,24
1461,2234013,ingrid,3
1413,2234013,arnkmr4,2
4154,2234013,plinton,5
4614,2234013,daubman,7
1688,2234013,stowell,2
4168,2234013,rferguson,2
1647,2234013,tkell,3
114,2270357,fornellas,1
2901,2270357,TheKitty,1
3890,2270357,ladyada,4
3626,2298714,BirdAPI,37
2404,2316195,rodan,8
4770,2316195,helmut64,5
3078,2339074,kostaspl,1
278,2339074,abeluck,7
3772,2339074,eighthave,52
4817,2339074,danielkop,1
123,2339074,n8fr8,14
2040,2339074,vitriolix,3
268,2339074,danielkopi,1
2474,2339074,vanevery,1
2528,2415498,JudeRosario,3
63,2415498,thiagolocatelli,30
1726,2415498,nicolausYes,1
603,2419046,ryantm,2
809,2419046,DavidEGrayson,1
457,2419046,kevin-pololu,49
355,2456210,fluke,8
3638,2456210,Shwetakale,5
3628,2456210,olleolleolle,4
2688,2456210,shadabahmed,5
1039,2456210,soh335,5
4499,2456210,MaksimAbramchuk,5
756,2456210,leoarnold,4
3509,2456210,fpgentil,7
226,2456210,piotrmurach,1863
2241,2456210,boyan,5
3011,2471804,richardm-stripe,177
348,2471804,rattrayalex-stripe,73
2378,2471804,abh,44
3533,2471804,jlomas-stripe,33
5014,2471804,brandur-stripe,75
1023,2471804,dcr-stripe,78
587,2471804,brandur,115
2435,2471804,ob-stripe,134
3324,2471804,michelle-stripe,35
4690,2471804,remi-stripe,425
634,2588968,recotana,1
2050,2593784,iobridge,10
2851,2593784,nothans,7
3163,2681370,dcharbonnier,2
1937,2681370,jboone,1
4703,2681370,ulidtko,3
1246,2681370,jrmcornish,6
1037,2681370,aruiz,1
3461,2681370,nkrkv,123
441,2681370,michaelsproul,2
1287,2681370,doismellburning,1
4465,2715009,Drecomm,1
3084,2715009,daniel-rose,1
3855,2715009,bucha,2
109,2715009,danslo,55
2676,2715009,Maikel-Koek,2
189,2715009,Rud5G,1
760,2715009,sebastienbeau,2
1625,2715009,mklooss,1
3154,2715009,willy-ahva,18
1918,2715009,barryvdh,1
1278,2821925,sciguy14,20
1906,2833570,maniacbug,30
3917,2851786,longrunningprocess,17
2009,2851786,jonesdhtx,1
3728,2851786,forevermatt,4
3390,2851786,stuartquin,100
213,2851786,philjackson,1525
1169,2851786,fillup,27
965,2851786,sleepylemur,37
4236,2851786,allank,1
170,2851786,angelo0000,2
255,2851786,robrich,3
2596,2907600,ladyada,18
4015,2907600,ennui2342,1
3969,2907600,evaherrada,8
3692,2907600,dmalec,1
1654,2907600,driverblock,2
2780,2907600,tdicola,7
4657,2907600,PaintYourDragon,43
1724,2907600,lazyatom,1
3556,2907600,caternuson,14
3555,2907600,hoffmannjan,6
660,2950975,mchr3k,3
4530,3020404,simkim,1
4290,3020404,GabrielBianconi,23
4257,3032410,Aylr,1
3774,3032410,mikedevita,1
111,3032410,jonathan-marsh,1
1482,3032410,rayshobby,170
3613,3047127,gorilux,1
2534,3047127,maniacbug,21
3058,3114492,darkomen,56
3009,3146558,johnynek,1147
705,3146558,MansurAshraf,53
2823,3146558,azymnis,105
2111,3146558,ianoc,474
2470,3146558,oeddyo,49
1303,3146558,sritchie,55
3053,3146558,sid-kap,63
2875,3146558,reconditesea,176
3859,3146558,isnotinvain,121
2215,3146558,rubanm,247
3380,3228734,matthiasg,11
1129,3228734,cancerberoSgx,5
2799,3228734,mscdex,3
2213,3228734,david-gang,3
1063,3228734,inolen,12
4780,3228734,facboy,7
4253,3228734,rossj,3
4019,3228734,jsdevel,37
139,3228734,jimlloyd,40
751,3228734,joeferner,384
3445,3280827,wongsyrone,1
491,3280827,OrpheeGT,3
4533,3280827,madeye,102
1963,3280827,trigonated,1
2646,3280827,sunner,5
4174,3280827,AoEiuV020,1
2589,3280827,kunal15595,1
69,3280827,twu2,2
874,3280827,nicolas-yangli,1
1782,3280827,V-E-O,1
677,3324676,lpinca,388
3093,3324676,ivaylopivanov,6
2592,3324676,khanghoang,17
954,3324676,Alua-Kinzhebayeva,89
533,3324676,PauloLuan,6
3375,3324676,kenrick,26
1302,3324676,builtbylane,6
4527,3324676,alexandresaiz,86
2771,3324676,carlosvillu,30
3395,3324676,msoghoian,12
4979,3339829,SandyWalsh,1
3462,3339829,niesteszeck,1
269,3339829,JChristensen,2
4105,3339829,per1234,2
1854,3438870,mrRobot62,6
1550,3445178,DavidEGrayson,8
942,3445178,kevin-pololu,63
4419,3445178,ryantm,9
4136,3487945,akkana,146
1213,3535284,liujingtech,5
4697,3535284,dodola,29
3167,3544490,jzelinskie,64
963,3544490,s-t-e-v-e-n-k,186
2003,3544490,enix223,11
2795,3544490,akfish,67
1653,3544490,jacquev6,1080
3697,3544490,jayfk,38
4185,3544490,allevin,7
4716,3544490,martinqt,18
4980,3544490,thialfihar,7
611,3544490,sfdye,102
3997,3607182,glennblock,8
2551,3607182,maartenba,2
10,3607182,abatishchev,4
1108,3607182,ChrisMissal,54
931,3607182,darrelmiller,6
4765,3607182,aliostad,32
793,3607182,filipw,6
1649,3607182,jordangray,4
877,3607182,panesofglass,106
2152,3607182,pedroreys,41
2870,3676040,DavidEGrayson,84
1097,3676040,ryantm,5
3919,3676040,odewdney,1
899,3676040,kevin-pololu,2
4261,3713248,pazams,3
3550,3713248,maxmaximov,1
4208,3713248,cvazac,1
4206,3713248,devote,128
1818,3713248,bjoerge,2
2119,3713248,jarrodek,2
2918,3713248,izhyvaiev,3
1853,3713248,sompylasar,2
2753,3713248,jonscottclark,1
1350,3713248,autowp,1
4041,3726723,tumba25,1
4437,3726723,kiranos,1
778,3726723,Tethik,1
3260,3726723,wecc,15
594,3726723,emil-nasso,32
2696,3726723,asio,1
863,3726723,joelek,1
321,3726723,formmailer,4
2510,3726723,antonlindstrom,1
1947,3726723,emilv,2
2514,3805430,aShure,1
4479,3805430,dewy721,54
4967,3805430,rdpowers,1
3721,3911317,GermainZ,18
4156,3911317,blackzigong,4
3923,3911317,BioHaZard1,52
4513,3911317,pupu2314,12
750,3911317,Ferri64,6
4487,3911317,rovo89,502
730,3911317,pylerSM,15
4787,3911317,Tungstwenty,23
2663,3911317,ja-som,26
1822,3911317,DVDAndroid,316
1147,3936559,djds23,2
4958,3936559,soondobu,5
2560,3936559,petehunt,2
3579,3936559,samyok,2
2729,3936559,duckbrain,2
3174,3936559,TimothyWillard,3
2013,3936559,jonaspm,4
40,3936559,daluu,4
4335,3936559,typpo,94
1847,3936559,dependabot[bot],9
3296,4015588,jenschr,1
4651,4015965,dmethvin,82
3223,4015965,kswedberg,259
2142,4015965,arthurvr,115
3092,4015965,jzaefferer,12
3474,4015965,gibson042,17
31,4015965,agcolom,24
2643,4015965,rdworth,52
1491,4015965,AurelioDeRosa,124
3073,4015965,scottgonzalez,118
1554,4015965,mgol,82
76,4027862,ivankravets,2
3848,4027862,toddtreece,2
148,4027862,shirriff,16
3777,4027862,gandy92,4
1171,4027862,PaulStoffregen,8
4988,4027862,valkuc,67
4012,4027862,per1234,3
1631,4027862,thijse,113
2328,4027862,heikobornholdt,1
4854,4027862,Lauszus,4
244,4087555,lbeschastny,9
4100,4087555,mathieudutour,189
68,4087555,JaKXz,5
1402,4087555,bit-cmdr,4
2801,4087555,travisjeffery,8
3018,4087555,rauchg,106
4389,4087555,mpangrazzi,15
821,4087555,RobertoMachorro,11
562,4087555,janek26,8
970,4087555,wolfejw86,7
3590,4100015,jeppsson,38
282,4194373,0x19,1
1440,4194373,mattwilliamson,12
1753,4207315,jgilfelt,135
4976,4207315,Avinash-Bhat,1
4517,4298401,technmsg,2
249,4298401,giladwolff,2
1855,4298401,cloudera-hudson,6
1239,4298401,erint-cldr,2
717,4298401,vinithra,13
2178,4298401,adembo,6
1785,4298401,Jimvin,2
578,4298401,gitmfox,4
1431,4298401,hermancc,7
1801,4298401,cmleroy,5
911,4334944,patmcnally,2
2972,4334944,alexwilson,1
1898,4334944,aderuwe,1
1268,4334944,fabpot,300
1022,4334944,carusogabriel,4
3334,4334944,GrahamCampbell,13
4309,4334944,mtdowling,4
4616,4334944,mzur,2
1824,4334944,anlutro,1
162,4334944,keradus,4
431,4341005,mjgpy3,2
4472,4341005,douggilliland,1106
2418,4353280,Maxwin-z,22
3813,4353280,1liufeilong,1
4176,4353280,hloong,1
3716,4436703,vekexasia,54
2787,4436703,ninjachen,3
385,4436703,Sash0k,1
700,4436703,kazaky,1
3674,4436703,ercanpinar,1
1316,4436703,JamieCruwys,1
4065,4436703,tasomaniac,3
2490,4436703,LeoHeo,2
2548,4436703,indication,4
1076,4436703,kodamirmo,1
1611,4448201,ngokli,3
2681,4448201,coderintherye,11
3515,4448201,darthbear,6
238,4448201,elizaleong,1
337,4545582,goodhoko,1
1143,4545582,martinsmolka155,6
1908,4545582,leiblix,1
3691,4545582,muo,3
1016,4545582,ollie,23
1078,4545582,edariedl,48
2242,4545582,daeltar,72
1901,4545582,iiic,1
2360,4545582,davidbily,1
2999,4610729,MightyQ,15
4467,4640988,joseluu,5
410,4640988,rallyemax,3
2176,4640988,rambo,73
3066,4640988,Camble,1
825,4640988,thrasher,1
1393,4640988,rshartog,2
758,4640988,svoisen,3
2126,4718013,oschwald,62
3655,4718013,nchelluri,2
448,4718013,andyjack,4
3548,4718013,borisz,54
3197,4718013,makasim,3
961,4718013,wesrice,2
487,4718013,2shortplanks,1
499,4718013,xabbuh,1
2314,4718013,loranger,1
2625,4718013,autarch,2
1465,4830334,DavidAntliff,1
4504,4830334,CoRfr,1
4986,4830334,steveb,5
2367,4830334,ykla,1
4736,4830334,fanoush,2
360,4830334,gordonDrogon,64
4869,4830334,Gadgetoid,27
1111,4830334,MichaIng,2
3795,4830334,ijackson,16
1021,4830334,liffiton,13
303,4932398,ryantm,4
267,4932398,jtf006,1
1399,4932398,kevin-pololu,34
4052,4932398,DavidEGrayson,1
3586,5022009,4ntoine,4
1417,5096124,piotr-travisci,267
3287,5096124,rkh,554
3502,5096124,renee-travisci,210
3013,5096124,clekstro,182
3723,5096124,BanzaiMan,188
3730,5096124,drogus,516
994,5096124,igorwwwwwwwwwwwwwwwwwwww,228
2576,5096124,svenfuchs,437
3176,5096124,anarosas,194
3454,5096124,joecorcoran,158
3141,5187976,wluyima,1521
2057,5187976,dependabot[bot],260
4535,5187976,djazayeri,802
4751,5187976,dkayiwa,1919
676,5187976,rkorytkowski,849
3086,5187976,jlkeiper,125
933,5187976,sunbiz,165
3946,5187976,teleivo,246
4354,5187976,mogoodrich,221
1747,5187976,mseaton,218
518,5192303,JRodrigoTech,24
3560,5192303,desaurabh,1
4049,5192303,fzara,2
2416,5192303,hyph3n,2
351,5223349,oliv3,4
552,5223349,garyvdm,8
38,5223349,Alpha200,1
2678,5223349,Armagetron,2
1374,5223349,redge76,2
1597,5223349,tananaev,386
382,5223349,plokta,5
3612,5223349,Poussinou,2
3074,5223349,maxzzznz,1
374,5223349,DrumSergio,1
520,5244445,TacoTheDank,68
3979,5244445,andersonvom,37
1544,5244445,mfietz,1122
3330,5244445,orionlee,215
271,5244445,damoasda,50
4689,5244445,TomHennen,971
3504,5244445,ByteHamster,2843
2815,5244445,danieloeh,1535
4424,5244445,tonytamsf,66
4973,5244445,domingos86,143
724,5251120,vongrippen,40
3171,5251120,rashmi-rathi,23
2903,5251120,pcupueran,5
1960,5251120,pyro2927,5
4992,5251120,wadewinningham,3
364,5251120,liubin,6
4097,5251120,xuhdev,5
1779,5251120,ryosuzuki,5
4648,5251120,dmgarland,30
2777,5251120,cltweedie,87
3421,5283221,cedricfung,2
3936,5312486,johnkil,44
3881,5312486,technowasim3,1
5003,5312486,fernandocamargoai,3
1495,5312486,gipi,1
3701,5312486,dreamer0924,1
1711,5312486,eveliotc,8
3147,5312486,atermenji,1
1687,5373551,obigu,106
4609,5373551,PokeMMO,112
3466,5373551,xoppa,1060
2859,5373551,acoppes,121
3301,5373551,NathanSweet,3107
85,5373551,Tom-Ski,618
417,5373551,davebaol,185
2319,5373551,MobiDevelop,726
1795,5373551,jrenner,109
2202,5373551,badlogic,1985
3331,5385486,korayal,2
4964,5385486,SexualMoose,1
1884,5385486,arjo129,130
950,5396462,bltpanda,9
2431,5396462,mobileresearch,30
1969,5396462,woyaowenzi,4
3432,5429091,ypomortsev,18
4814,5429091,DinoChiesa,5
3477,5429091,deboraelkin2,7
3446,5429091,llynch00,11
446,5429091,tyayers,5
3114,5429091,harikadas,9
2325,5429091,jonesfloyd,125
4414,5429091,WWitman,607
2094,5429091,u2000,235
4550,5429091,baskaran-md,22
4863,5616278,bryant1410,1
1563,5616278,JanStevens,18
2995,5717293,Fuzion24,1
3980,5717293,egirault,11
5002,5717293,kanzure,19
3384,5724990,milose,12
4085,5724990,imbrish,12
3232,5724990,Glavic,22
2224,5724990,Anahkiasen,14
1573,5724990,lndj,12
2714,5724990,kylekatarnls,1719
3960,5724990,nicholas-eden,12
174,5724990,GrahamCampbell,18
680,5724990,briannesbitt,537
9,5724990,lucasmichot,339
3381,5776030,jeremylow,329
974,5776030,jonathan-s,14
741,5776030,jarobins,17
4406,5776030,bear,334
1012,5776030,sebastianw,48
1004,5776030,greedo,9
1232,5776030,radzhome,16
3361,5776030,d2dcrc-wdp,7
4603,5776030,IntegersOfK,12
4017,5776030,trevorprater,6
3864,5961751,0nko,76
1474,5961751,danilo04,520
1064,5961751,theck13,1581
428,5961751,mokagio,223
3044,5961751,oguzkocer,70
4899,5961751,anitaa1990,93
4825,5961751,AmandaRiu,94
3317,5961751,roundhill,663
2570,5961751,dandominguez04,266
2577,5961751,loremattei,191
1125,5969906,abdulsuhail,17
1300,5969906,kribblo,8
1130,5969906,Siddhantshukla814,28
4623,5969906,pmeenan,3
4328,5969906,jitto,3
3734,5969906,stephendonner,3
1277,5969906,zmknox,6
2782,5969906,tkadlec,14
4944,5969906,marcelduran,246
2179,5969906,mbrevda,3
1403,6181191,kirillTolmachev,27
4790,6181191,ishaforenko,65
4429,6181191,RomanPronin,519
2355,6181191,BogatovEvgeniy,88
2561,6181191,alexparvus1,70
1952,6181191,vfite,145
3516,6181191,alisandr,41
807,6181191,Sergey-Fedunets,23
4857,6181191,sergeyotro,172
1033,6181191,tatanka987,191
252,6317362,d-a-v,1
1386,6317362,TMRh20,93
2613,6317362,gandy92,1
747,6317362,ftp27,1
4080,6317362,kevinwchang,1
3907,6317362,ivankravets,3
4028,6331139,petrjasek,14
2749,6331139,joshvillbrandt,54
3242,6331139,nckpark,28
4046,6331139,girogiro,18
264,6331139,arnauorriols,24
4925,6331139,graffic,20
5010,6331139,nicolaiarocci,2564
186,6331139,amagdas,20
2871,6331139,einarhuseby,13
1311,6331139,kynan,22
177,6341288,c---,31
2384,6417181,rhansen,5
4789,6417181,GermainZ,2
2010,6417181,cernekee,124
1754,6417181,vvimjam,3
485,6417181,yongce,2
5011,6417181,Gitoffthelawn,19
1234,6417181,jspricke,2
4506,6417181,vzool,15
3722,6417181,ukanth,1551
3826,6417181,strooonger,2
681,6462138,thomasfredericks,13
1828,6532278,dc42,7
4003,6700917,danieljkemp,1
2884,6700917,jgarland79,1
2794,6700917,matsimon,8
409,6700917,saroberts,2
2798,6700917,candlerb,4
585,6700917,calmh,38
3903,6700917,arska,1
3546,6700917,GuilloOme,1
4795,6700917,gottsman,4
3426,6700917,martey,1
688,6726370,cvanfleteren,6
815,6726370,alecharp,8
2853,6726370,khmarbaise,322
3916,6726370,JesperTerkelsen,3
3588,6726370,darxriggs,3
1344,6726370,gmaslowski,9
2139,6726370,cosmin,84
1197,6726370,terabyte,16
1322,6726370,jakobwenzel,4
1864,6726370,dellgreen,3
4948,6852081,Trefex,41
3623,6852081,serialc,57
4374,6855173,dalmirdasilva,15
178,6893983,PaintYourDragon,6
838,6893983,ladyada,1
1013,6893983,TheKitty,1
2226,7085574,shokai,85
4917,7136149,AIKUME,8
3733,7136149,sfranzyshen,12
678,7136149,evaherrada,23
3782,7136149,ladyada,70
3316,7136149,tdicola,18
3251,7136149,PaintYourDragon,92
617,7136149,hathach,12
4221,7136149,mxgxw,11
4632,7136149,ADEscobar,10
501,7136149,toddtreece,15
1264,7243943,brianjmiller,10
3159,7243943,bscSCORM,97
3083,7243943,aaronesilvers,43
4801,7243943,creighton,16
4066,7243943,scara,27
2824,7243943,fugu13,75
1335,7243943,garemoko,512
4568,7243943,paul-esch,33
1793,7243943,andyjohnson,836
3351,7243943,jhaag75,11
3315,7276805,akarsh,1
3127,7276805,bsalinas,6
1638,7320468,Hakon,1
3738,7320468,jeroendoggen,49
1552,7399802,snt,1
1031,7399802,brianlow,7
1572,7399802,per1234,1
846,7399802,voneiden,1
2222,7399802,uChip,1
2856,7399802,pat1,2
4975,7399802,MortalFool,3
4838,7528679,martinscholz83,112
2087,7528679,M-Zuber,84
4858,7528679,ryangribble,277
182,7528679,tclem,74
2656,7528679,hnrkndrssn,147
1284,7528679,alexander-efremov,472
1368,7528679,shiftkey,1238
3652,7528679,haacked,708
2758,7528679,hahmed,218
384,7528679,half-ogre,95
3554,7530570,penguinho,121
206,7530570,Jonahss,122
3679,7530570,sourishkrout,235
2337,7530570,KazuCocoa,274
3322,7530570,dpgraham,235
4222,7530570,imurchie,516
1570,7530570,jlipps,2946
1357,7530570,triager,117
1113,7530570,bootstraponline,698
1107,7530570,sebv,480
3371,7591383,AlexTalker,4
2148,7591383,Helow19274,17
886,7591383,hdk5,4
4982,7591383,python273,373
1756,7591383,snowwm,5
1577,7591383,shanginn,4
2425,7591383,prostomarkeloff,5
184,7591383,neigrok,10
851,7591383,vanyasem,7
434,7591383,skar404,4
17,7630574,satol,8
2029,7630574,stolstov,129
1000,7630574,kjkrum,3
4743,7630574,mbasmanova,9
831,7630574,davidraleigh,2
3998,7630574,alocke,9
1670,7630574,randallwhitman,16
2413,7630574,climbage,20
2569,7630574,panchenko,2
310,7630574,geographist,11
902,7666349,DoNck,1
765,7666349,brentru,1
4214,7666349,georgeharker,1
1396,7666349,stappon,3
2129,7666349,patridge,1
2571,7666349,evaherrada,3
1189,7666349,ladyada,26
3925,7666349,microbuilder,12
2989,7666349,mrjimenez,2
155,7666349,tdicola,4
1972,7673329,scottpersinger,5
1267,7673329,demianbrecht,50
1632,7673329,shawalli,9
840,7673329,jasonschroeder-sfdc,5
3739,7673329,nickcatal,112
3577,7673329,hello-josh,8
4030,7673329,fr-anthony,4
4637,7673329,andscoop,22
2634,7673329,llazzaro,10
4259,7673329,jon-wobken,95
3129,7730079,harlequin-tech,9
2028,7774788,scottcwilson,40
2728,7774788,ptondereau,15
2329,7774788,kraag22,9
336,7774788,mtotheikle,5
2956,7774788,stefandoorn,190
362,7774788,sebvergnes,6
1291,7774788,gabrielbull,96
2249,7774788,svergnes,4
4286,7774788,jasonbar,9
1601,7774788,stephenjwinn,8
2392,7778832,Octoate,11
3326,7778832,spaniakos,17
3135,7778832,markuspi,3
4493,7925469,ccreutzig,5
2244,7925469,millerabel,1
469,7925469,xiongyihui,2
2575,7925469,gluca,4
4524,7925469,cgiussani,1
4905,7925469,jlkalberer,1
4271,7925469,tigoe,5
1704,7925469,ffortat,1
4692,7925469,don,189
4589,7961991,octylFractal,6
4624,7961991,ronshapiro,19
1235,7961991,swankjesse,282
2200,7961991,ZacSweers,7
3261,7961991,cgruber,16
2608,7961991,sormuras,42
662,7961991,gk5885,18
4070,7961991,Egorand,28
1522,7961991,JakeWharton,279
2722,7961991,tbroyer,24
1194,7977016,RickRedSix,6
3102,7977016,tangentmonger,2
4968,7977016,biancini,3
2024,7977016,drbig,3
1101,7977016,jonasgeduldig,88
4327,7977016,dylancaponi,9
2221,7977016,torufurukawa,3
2199,7977016,geduldig,236
1225,7977016,peguerosdc,7
4903,7977016,Dheavyman,2
554,8103181,ebasileCimpress,8
2692,8103181,Samurai336,5
275,8103181,ztsmith,3
