,Repo,Contributor,Contributions
8356,15168264,ElDeveloper,372
9401,15168264,wasade,473
8587,15168264,gregcaporaso,1048
4193,15168264,mortonjt,190
3479,15208364,rgarbi,2
5492,15208364,guilhermesilveira,1
2289,15208364,cubicuboctahedron,1
4457,15208364,maxnachlinger,2
10250,15208364,vvo,12
10067,15224089,letroot,1
5056,15224089,madhank93,1
7897,15224089,findmyway,15
7592,15251811,lijiejie,2
969,15253363,coliff,7
2494,15253363,bencarlson,5
766,15253363,meetawahab,1
1385,15361133,tiy-out-of-business,1
3241,15361133,ai,1
158,15361133,amitport,1
908,15361133,guybedford,1
1408,15361133,lightsofapollo,1
1143,15361133,kevva,1
1762,15361133,sindresorhus,71
1015,15361133,douglasduteil,1
3122,15361133,towa48,1
8170,15361133,gatapia,1
8368,15363407,AutomationEngineer,1
8701,15363407,devmlog,1
3567,15363407,daniel-wilton,1
2209,15363407,xontab,20
10334,15363407,ddnetters,1
7609,15363407,jogibear9988,7
2160,15474338,rpetrich,116
9083,15474338,DHowett,2
8157,15474338,coolstar,1
6912,15489481,rozklad,2
7268,15489481,Flynsarmy,25
5115,15489481,zarianec,1
9021,15489481,brandonjbegle,1
4756,15489481,dducro,15
5390,15489481,prajapatinirav,2
8051,15489481,AlexECP,2
6310,15489481,ebrahimradi,3
3743,15489481,hamway,2
8019,15489481,jp-davy,4
6090,15523957,msfeldstein,182
10101,15523957,PeterMinin,11
9296,15523957,mbirth,6
3576,15523957,RadValentin,3
10367,15523957,yfrommelt,3
6918,15523957,joepvl,3
4563,15523957,nemchik,23
730,15523957,stansidel,3
1138,15523957,cwal,19
4469,15523957,Ustice,5
2889,15684000,mofog,35
6607,15684000,andykirk,1
2511,15690471,ElNinjaGaiden,2
1505,15690471,Yoinbol,1
8999,15730865,alalazo,1293
1749,15730865,adamjstewart,2199
8052,15730865,iarspider,462
1540,15730865,darmac,571
3964,15730865,glennpj,711
3367,15730865,tgamblin,2683
7918,15730865,michaelkuhn,555
8289,15730865,haampie,511
4578,15730865,becker33,575
3223,15730865,davydden,520
7457,15732537,gwpl,1
9367,15732537,Marwes,365
6071,15745985,dalers,14
1911,15768925,mgcrea,19
6921,15768925,mdreizin,1
4263,15780346,jeffmould,4
5775,15827956,marcosvidolin,2
9102,15827956,candrews,1
7486,15827956,Ramon-Balaguer,1
7815,15827956,d1231,1
7319,15827956,bpneumann,1
7365,15827956,jenaye,1
8836,15827956,bneumann-conservis,2
7940,15827956,wnameless,61
141,15827956,nicolo-ribaudo,1
7527,15827956,morozov,1
1208,15838822,emgee3,4
149,15838822,mrcoles,1
2201,15838822,IstoraMandiri,1
1722,15838822,patrickocoffeyo,1
9553,15838822,priezz,1
6314,15838822,hypno2000,4
5094,15838822,apendua,1
9849,15838822,tsega,44
6031,15838822,digitalfrost,1
7689,15924424,hickst,1
7128,15924424,swannodette,26
8317,15924424,viebel,1
5921,15924424,pandeiro,3
8820,15924424,jonase,2
7201,15924424,frenchy64,3
8775,15924424,Gonzih,1
2125,15924424,mikera,3
3575,15924824,valentinmatter,1
8223,15924824,nioperas06,1
3443,15924824,mansam,42
8923,15924824,rossdylan,1
1893,15924824,Seasonley,1
2982,15924824,josephmancuso,2
3009,15924824,vaibhavmule,2
5529,15956348,stevenhalim,8
1052,15956348,ivanrnld,178
1199,15956348,waynenguyen,67
8551,15956348,rosemarietan,98
10239,15959421,Sneezry,3
10332,15992970,nox,4
1603,15992970,JohnTitor,78
8572,15992970,SimonSapin,4
2097,15992970,Bobo1239,6
6927,15992970,aidanhs,3
3139,15992970,kmcallister,5
4200,15992970,abonander,45
8100,15992970,bhgomes,3
2108,15992970,sfackler,488
2968,15992970,alexcrichton,8
1012,16063480,KazanK,12
6532,16063480,Mte90,8
6168,16063480,extesy,568
8352,16063480,stil,9
2597,16063480,jonluca,8
3383,16063480,GrosPoulet,489
398,16063480,smaltby,16
1081,16063480,mrdziuban,9
2219,16063480,iambic9,5
9424,16063480,lapo-luchini,5
5029,16104586,thinkingmedia,2
9488,16104586,madiele,3
2032,16104586,htdvisser,1
6875,16104586,irvinext,49
1901,16104586,gbasin,3
8174,16104586,AMKohn,10
608,16109108,nagornyi,2
7281,16109108,beaufortfrancois,2
2315,16109108,keisari-kumkvatti,5
6930,16109108,bcmills,16
3370,16109108,bderrly,51
6929,16109108,irvdel,9
4082,16109108,hickford,5
9093,16109108,colmbuckley,3
5141,16109108,tdierks,2
3572,16109108,KenjiBaheux,6
4554,16152914,exentrich,9
3541,16152914,bitdeli-chef,2
3942,16182020,lindig,1256
1191,16182020,kevinredwine,66
7642,16182020,nrnrnr,1886
3530,16233987,Christopher83,6
7025,16268937,trumank,18
3981,16268937,sclements,1
627,16268937,technoboy10,1
1865,16268937,nathan,578
8570,16268937,tjvr,5
3307,16326644,bbczeuz,8
7775,16326644,mkpankov,6
4824,16326644,Lazin,2276
4565,16326644,aplsms,1
6612,16326644,nomick,2
6701,16326644,sundbp,14
9787,16326644,charl,3
637,16326644,adulau,1
6549,16326644,singalen,7
9373,16326644,avsej,4
9782,16392957,jlund,9
10237,16419621,gojko,19
2407,16419621,davedf,3
9762,16447163,ZhouYuChen,1
9174,16447163,yzrmn,1
9833,16447163,ZeeWanderer,1
733,16447163,wmamrak,1
5152,16447163,LuizZak,2
8413,16447163,kobalicek,164
2825,16447163,dan-eicher,1
8877,16492950,shawngit,3
4057,16534145,philhagen,3
8262,16534145,nullprobe,2
3579,16534145,2xyo,1
9032,16534145,adricnet,1
7784,16534145,jeffmcjunkin,2
7129,16534145,kost,2
4750,16534145,PoorBillionaire,1
1841,16534145,ekristen,141
8007,16606115,BinaryMuse,4
8220,16607984,krevels,2
7208,16607984,dolmen,10
1250,16607984,jekiapp,2
5319,16607984,mhuxtable,2
9435,16607984,Hebo,2
9255,16607984,l3pp4rd,125
2607,16607984,gliptak,13
4191,16607984,nineinchnick,5
5771,16607984,AlekSi,2
9441,16607984,asahasrabuddhe,5
2957,16667046,jca258,1
9501,16667046,kuhnza,1
7321,16667046,erlis,1
4157,16667046,gcaraciolo,1
1871,16667046,martijnlentink,3
2381,16667046,lordfriend,173
6470,16667046,jpmckearin,11
5158,16667046,wiltzius,1
9202,16667046,MrWook,5
6978,16667046,rolfback,1
2975,16670536,IonoclastBrigham,1
6054,16670536,areski,1
241,16670536,constfold,2
5597,16670536,stepelu,5
10117,16670536,secondwtq,1
2186,16670536,gnois,11
8258,16670536,franko,277
6537,16670536,q66,2
3507,16675065,avengerweb,1
577,16675065,JorgeDroid,1
66,16675065,jpscharf,1
3630,16675065,bretto36,1
2450,16675065,mikerogne,1
4232,16675065,TerrePorter,52
6086,16675065,SuperSeb92,1
5291,16675065,gjm,2
7282,16675065,rrrhys,2
8580,16675065,Luukvdo,1
6528,16702004,LuisErnestoZamb,1
317,16702004,Flimm,1
3666,16702004,kbaum,46
10051,16702004,Chocksy,1
4156,16702004,dennyabraham,2
1088,16702004,CullenShane,1
2535,16702004,bbonamin,1
1131,16702004,xtagon,2
6292,16702004,richardbrockie,2
6307,16702004,jdegger,1
2105,16732668,simonexmachina,3
6860,16732668,joliss,71
10065,16732668,XiphiasUvella,1
221,16732668,kiwiupover,1
10342,16732668,sebastianseilund,1
511,16732668,rwjblue,1
2996,16732668,treveryarrish,1
4317,16732668,jasalguero,1
3515,16792378,zerodivide1,4
4428,16943751,OlafPettersson,309
3836,16947377,cklab,1
2116,16947377,pierresh,1
3061,16947377,addiks,1
876,16947377,tavicu,43
10225,16947377,BojanKogoj,1
587,16947377,MisatoTremor,2
2317,16947377,DeadDuck,2
6287,16947377,pavchip,1
391,16947377,alexdresko,1
8721,16947377,simivar,2
2796,17229497,max-vogler,65
3406,17229497,AnthumChris,1
2548,17229497,grough,1
3548,17229497,gaopinghuang0,2
1767,17229497,hoch,96
8960,17229497,guest271314,2
8225,17229497,yogesh0509,1
1045,17229497,wrongbad,1
5402,17234808,gyuho,58
3035,17234808,forwooditsworth,1
751,17234808,tcharding,1
5072,17234808,samschaevitz,2
97,17282212,marstamm,3
7361,17282212,OhKai,1
8903,17282212,fra-pa,1
10319,17282212,barmac,3
7380,17282212,MaxTru,1
40,17282212,nikku,112
7169,17282212,pinussilvestrus,1
791,17282212,pedesen,2
4354,17282212,ISO50,4
1569,17282212,ricardomatias,3
6298,17293996,jeremyglebe,14
8358,17293996,rugbyprof,491
737,17322227,SWW13,2
1031,17322227,horgen,2
7352,17322227,klarkc,4
2341,17322227,thegallagher,1
6432,17322227,Codaxis,9
9415,17322227,ajfranzoia,71
9848,17372972,DroArc,1
7155,17372972,krounox,1
9584,17372972,dvvn,1
6776,17372972,sarptas,1
2552,17372972,ibsenleo,2
301,17372972,fabio000,1
6665,17372972,PieroBay,1
9563,17372972,MihaxXx,4
4065,17372972,xewl,1
9854,17372972,cfaester,1
6039,17431133,ffontaine,2
721,17431133,haveTryTwo,3
7315,17431133,refi64,6
4718,17431133,SunBeau,3
8762,17431133,darmar-lt,3
10278,17431133,wolkykim,210
5087,17431133,Charles0429,6
591,17431133,lucch,3
1516,17431133,demitsuri,9
2220,17431133,darkdh,10
362,17482113,markhalliwell,71
2924,17482113,tommyschmiedel,5
3095,17482113,martenb,2
6175,17482113,burakcakirel,2
1932,17482113,luanfonceca,2
6811,17482113,truckingsim,108
584,17482113,angelxmoreno,2
443,17482113,danielmariz,2
8560,17482113,masterix21,3
6247,17482113,maxvyaznikov,3
3294,17492139,dyve,3
676,17492139,dfunckt,126
9026,17492139,thedrow,2
1297,17492139,eviltwin,1
5361,17492139,pjsier,2
3028,17492139,mlsen,2
9955,17492139,ticosax,5
9108,17492139,zerolab,19
6476,17492139,orf,2
7842,17492139,danlamanna,1
8781,17544834,aymanmobarak,8
2939,17554422,harriha,4
1716,17554422,gitter-badger,1
9380,17554422,jeffsheets,1
2476,17554422,TombolaShepless,2
3026,17554422,Shepless,3
1380,17554422,hikkyu,1
6989,17554422,D34THWINGS,1
3207,17554422,philippd,55
6515,17554422,B8li,1
10362,17558803,anbangx,23
1013,17567788,anvoz,71
4647,17729096,dolezel,508
3015,17729096,causal-agent,5
1305,17729096,greenkeeper[bot],22
6739,17729096,charsleysa,7
1066,17729096,dependabot[bot],6
5317,17729096,theoephraim,52
4900,17729096,renovate[bot],70
5083,17729096,renovate-bot,146
3824,17729096,littlewhywhat,18
7494,17729096,Shinigami92,9
3045,17795340,wzpan,26
3565,17795340,myyerrol,1
4765,17795340,isetsuna,2
6717,17795340,RickyLin,1
2210,17795340,NSBum,1
8525,17795340,PytLab,6
6945,17795340,zhi1ong,1
6664,17795340,carlclone,1
7276,17795340,jin-qin,1
383,17795340,alexandre,1
1365,17838375,johndevs,5
1455,17838375,Legioth,16
3240,17838375,zch,6
4043,17838375,afansky,1
3808,17838375,emarc,33
3632,17838375,felypeferreira,1
510,17838375,CodingFabian,3
2704,17838375,Artur-,81
9058,17838375,haijian-vaadin,19
5507,17838375,jdahlstrom,3
5581,17881517,JordanMartinez,6
5531,17881517,jacereda,4
2196,17881517,kl0tl,5
7178,17881517,paf31,28
8048,17881517,garyb,87
1030,17881517,safareli,3
2822,17881517,matthewleon,6
7567,17881517,LiamGoodacre,9
6010,17881517,hdgarrood,18
1119,17881517,thomashoneyman,4
5532,17883173,kholk,3
5424,17883173,Androxyde,3
8812,17883173,Bin4ry,38
858,17883173,macallen,3
4934,17883173,xtraktor,3
8976,17883173,ch3mn3y,10
9811,17883173,paulmcauley,2
3618,17883173,DooMLoRD,21
3354,17883173,AndroPlus-org,28
8409,17883173,mbc07,6
6267,17909199,houkanshan,52
3198,17909199,NdYAG,79
9680,18031728,jtMUMT,1
8699,18031728,joshirio,188
8949,18031728,giowck,66
4118,18097915,jgehrcke,19
4029,18107688,domdomegg,1
8817,18107688,olegcherr,264
8323,18125847,christiangenco,24
3930,18150376,finprod,1
161,18150376,ZaneDubya,1
1212,18150376,malcoriel,2
520,18150376,xgrommx,1
5985,18150376,kskalski,8
5480,18150376,praeclarum,79
2922,18150376,ariser,1
6825,18150376,ando771,18
9637,18259150,mmc-maodun,4
9153,18351848,guumaster,1
6719,18351848,greenkeeper[bot],7
7304,18351848,etiktin,8
7368,18351848,Arondight,3
3118,18351848,alvaropinot,2
1571,18351848,dependabot[bot],2
4943,18351848,cedmax,2
9150,18351848,nightwolfz,2
6032,18351848,typicode,407
8366,18351848,aboglioli,1
6737,18370443,Ali1,2
9711,18370443,hason,3
7598,18370443,GizzmoAsus,4
9693,18370443,driesvints,4
6592,18370443,bcalik,4
9652,18370443,GrahamCampbell,6
7941,18370443,cklm,8
8908,18370443,Nyholm,13
3934,18370443,mitchellvanw,117
1602,18370443,webdevium,3
1311,18380237,katag9k,1
6552,18380237,Alex-Bond,1
9124,18380237,naffiq,3
4446,18380237,amigo-tabin,1
8541,18380237,tonydspaniard,34
6629,18479080,igrep,10
3513,18479080,olafinetz,3
8000,18479080,greatghoul,4
9492,18479080,yoichiro,333
668,18498402,eyecreate,50
2553,18516658,robbielj,16
1433,18517466,beautyfree,3
5040,18517466,mralexgray,1
7580,18517466,JohnLockwood,1
1457,18517466,kahwee,1
1094,18517466,hengkiardo,125
9391,18517466,anatolyben,1
7333,18517466,gitter-badger,1
3414,18541379,mavasani,166
3075,18541379,agocke,96
6162,18541379,tmat,211
9035,18541379,heejaechang,165
8644,18541379,cston,86
222,18541379,jaredpar,101
3941,18541379,jasonmalinowski,78
2664,18541379,AlekseyTs,151
9659,18541379,amcasey,121
9359,18541379,VSadov,90
10336,18568297,rmg,4
3428,18568297,smartmouse,2
7078,18568297,raymondfeng,3
4318,18568297,Amir-61,4
1447,18568297,superkhau,14
1787,18568297,agnes512,2
6276,18568297,dhmlau,7
6136,18568297,jannyHou,2
212,18568297,crandmck,4
9167,18568297,siddhipai,3
7772,18605928,jordn,17
9940,18638766,ChALkeR,1
12,18638766,lorenzospinelli,4
334,18638766,wenzhixin,95
7297,18638766,dogada,1
1985,18638766,metavige,2
8565,18638766,kant,2
6955,18638766,phillprice,1
4027,18689091,Rob--W,1
2247,18689091,blittle,50
939,18738122,mikolalysenko,54
10025,18738122,zbenjamin,2
8471,18738122,anvaka,1
9984,18753720,TobiasWrigstad,149
6180,18753720,albertnetymk,208
9748,18753720,PhucVH888,23
649,18753720,sophiaIC,6
6076,18753720,kikofernandez,263
30,18753720,eastlund,5
1136,18753720,TheGrandmother,15
195,18753720,gulundin,9
9023,18753720,EliasC,667
4984,18753720,mccain,5
1711,18762115,Adrian-Ghita,36
6681,18762115,MihaiVoinicu,22
8110,18762115,LucianIordache,7
1344,18762115,mnetoiu,15
4085,18762115,veronica-dan,17
3098,18762115,stefanandrei1992,13
3623,18762115,DinuGabrielaLoredana,22
4137,18762115,mihaescu,113
7120,18762115,Vladutu,28
3968,18762115,SamirPrejbeanu,53
5741,18799315,pskt,4
6829,18799315,partikus,5
2626,18799315,thomasbisignani,3
7589,18799315,norberttech,165
117,18799315,defrag,54
4504,18799315,jakzal,6
2297,18799315,aeon-automation,33
6469,18799315,dependabot[bot],67
2862,18799315,JarJak,3
4690,18799315,kejwmen,3
9135,18811364,mikelove,4
9986,18844341,OsandaMalith,22
4011,18844341,Viralmaniar,1
9508,18844341,hassaanaliw,1
8778,18966761,time4popcorn,1
6804,19040242,csrocha,93
6954,19051731,cgimmer,34
6146,19051731,floorfiller,2
3634,19086133,spiderofmean,22
9959,19086133,delesley,186
1922,19227725,vtermanis,4
7447,19227725,sir-sigurd,6
2544,19227725,tiwilliam,15
9621,19227725,msabramo,12
6069,19227725,farcepest,73
8510,19227725,methane,360
901,19227725,emonty,4
9312,19227725,scop,8
1986,19227725,graingert,6
4047,19227725,fried,4
128,19282220,samtstern,1
9500,19282220,abeisgoat,1
348,19282220,azell,7
6317,19282220,asciimike,1
3326,19282220,startupandrew,1
572,19282220,andressrg,2
3101,19282220,tomlarkworthy,125
1114,19282220,vikrum,1
8266,19296225,GlenDC,5
2243,19296225,holys,93
8543,19296225,siddontang,673
7004,19296225,lunny,17
561,19296225,silentsai,41
3834,19296225,Leither,3
9092,19296225,wenyekui,73
5614,19296225,felixbuenemann,2
929,19296225,ukd1,4
3284,19296225,c2h5oh,3
305,19372433,PaulLerner,3
6896,19372433,FrancescoBonzi,1
2979,19372433,neuroviz,1
2,19372433,pkorshunov,1
4268,19372433,hadware,3
7750,19372433,hbredin,633
5003,19372433,nryant,2
4877,19372433,kimdwkimdw,3
1960,19372433,juanmc2005,1
5820,19372433,grantjenks,1
7692,19404924,dunmaksim,1
1524,19404924,pontikis,15
2067,19562665,surunzi,18
2562,19585668,joshleichtung,1
35,19585668,matthewarkin,2
3800,19585668,mrpck,1
685,19585668,rollox,1
2603,19585668,myg0v,28
8026,19585668,bell-steven,1
8584,19653850,yinwang0,5
2018,19672813,maddnias,2
7669,19705141,talentedaamer,4
3001,19724552,zhuli19901106,49
4451,19800176,timgates42,1
2234,19800176,csvoss,43
4379,19864037,pembo13,67
6291,19864037,dependabot[bot],6
8345,19864037,apavlo,189
9817,19864037,jcemelanda,71
7792,20021315,sebastianha,30
3594,20021315,Trevogre,1
8595,20046426,xdgc,2
8380,20046426,sank8dalvi,7
892,20046426,hed-fb,1
1617,20046426,cteodor,1
1023,20046426,kumavis,4
996,20046426,chadtilbury,2
3682,20046426,catamorphism,2
4481,20046426,dependabot[bot],3
5069,20046426,obsidianforensics,376
220,20046426,ryneeverett,11
7409,20133630,lambdacasserole,1
5736,20133630,mmolhoek,1
9245,20133630,guikeller,1
8901,20133630,bertoost,1
1026,20133630,bryant1410,1
1983,20133630,falkdav,1
6239,20133630,ehpc,53
3183,20317364,basarat,14
2998,20317364,cartant,165
8193,20317364,joelday,2
7810,20317364,ajmchambers,2
7234,20317364,dependabot[bot],7
5691,20317364,smrq,295
4334,20317364,hexaglow,4
7783,20317364,bendrucker,3
1665,20317364,mnahkies,2
1188,20317364,int0h,2
4016,20386428,dominykas,64
9692,20473418,stoty,194
7926,20473418,joshelser,117
8272,20473418,lhofhansl,135
9561,20473418,twdsilva,165
909,20473418,JamesRTaylor,413
6083,20473418,jtaylor-sfdc,577
7892,20473418,kadirozde,76
8129,20473418,samarthjain,106
7248,20473418,maryannxue,99
3416,20473418,ankitsinghal,146
1631,20476587,dependabot[bot],4
2430,20476587,bitcity,1
2645,20476587,lucas03,1
3717,20476587,gsong,1
578,20476587,ZachLiuGIS,1
2347,20476587,singuliere,1
2674,20476587,derek-adair,2
2987,20476587,aellerton,39
147,20476587,ellers,8
3318,20528014,vlall,1
223,20528014,josephliccini,4
7265,20528014,amitburst,1
7635,20528014,piperchester,3
450,20626284,jkereako,2
9434,20626284,johnshiver,86
1989,20652842,nomeata,21
7863,20652842,intricate,3
4121,20652842,waddlaw,1
2169,20652842,FranklinChen,10
6215,20652842,Avi-D-coder,3
887,20652842,def-,155
8801,20695139,Yago,26
6544,20695139,max-vogler,1
3809,20800700,maggu2810,14
3762,20800700,holmes,5
8858,20800700,vitalidze,207
9494,20800700,MrStevenFeldman,12
9966,20800700,jruesga,2
8592,20800700,haku,14
7311,20800700,dereulenspiegel,7
2379,20800700,DylanMeeus,2
3377,20800700,sfuhrm,3
6840,20800700,emlove,1
9338,20850098,peteruithoven,1
3712,20850098,lmillefiori,2
2547,20850098,talisein,1
4764,20850098,petrkotek,2
2185,20850098,tveronesi,1
7107,20850098,bartlaarhoven,5
10368,20850098,Jakic007,1
2741,20850098,murzz,3
4431,20850098,BarnOwlDown,2
414,20850098,pfrenssen,40
4857,20955892,thenoseman,1020
1926,20955892,mortonfox,1
4489,20955892,floj,6
10211,20955892,g1tman,2
2225,21020367,gitter-badger,1
5142,21020367,andrewchambers,243
6246,21030855,coliff,2
1085,21030855,elebetsamer,65
6694,21030855,madskristensen,9
7638,21030855,bryant1410,1
6743,21072409,avinoamr,13
9531,21072409,jakebellacera,2
1263,21072409,stevenbarragan,1
5503,21072409,mponizil,1
359,21108956,chrisaljoudi,286
2251,21108956,muhasturk,24
10338,21108956,gorhill,1978
8787,21108956,macabro,9
5505,21108956,CoolOppo,7
2372,21108956,Mikey1993,7
8518,21108956,AlexVallat,51
612,21108956,tailHey,16
202,21108956,Deathamns,184
5439,21108956,uBlockAdmin,87
2226,21230599,Tyriar,184
7292,21273137,oslego,125
742,21273137,dodev,1
9222,21361144,gunnaroh11,1
3454,21361144,valurhrafn,9
5333,21431899,Eschults,1
6900,21431899,Monschder,1
5326,21431899,atmosfeer,2
7644,21431899,harishkotra,2
3607,21431899,ssaunier,8
3705,21543819,mmottl,37
10092,21672442,rgrunbla,1
1607,21672442,pingshunhuangalex,4
9556,21672442,bsridatta,4
1103,21672442,mfontanaar,1
596,21672442,allanino,25
9528,21756405,alexbaldwin,1
7647,21756405,andreiglingeanu,1
7180,21756405,hemanth,1
8282,21756405,maccman,1
7323,21756405,gauravmc,1
4321,21984474,Licenser,1
5157,21984474,sritchie,241
8044,21984474,dhruvbhatia,1
9519,21984474,aecay,1
5761,21984474,dpetrovics,32
1805,21984474,oleschoenburg,18
10307,21984474,brutasse,1
6459,21984474,brendanyounger,1
5727,21984474,phillc,4
6967,21984474,danielglauser,1
4098,22042992,toroidal-code,6
7240,22042992,ahoy196,5
2365,22042992,gudbergur,82
2832,22042992,brennonyork,1
3720,22042992,artagnon,329
9699,22042992,utkarshkukreti,1
157,22053374,meltingsnowman,4
4358,22053374,meltingshowman,95
9487,22053374,timohannukkala,3
867,22053374,WWDrakey,1
5746,22053374,muhku,4
8105,22053374,miksa,2
3483,22114492,liamdavies,1
6580,22114492,JosephWoodward,2
5342,22114492,daveaglick,247
3688,22114492,lutzleonhardt,2
10242,22114492,snipervld,1
7358,22114492,triwire,1
7192,22114492,zivillian,5
4823,22114492,FragCoder,1
7191,22152430,Julian-Alberts,1
4834,22152430,lukaszmtw,1
8146,22152430,molethiaz,1
4543,22152430,arnaugiralt,1
4069,22152430,joaoportela,1
2785,22152430,mrflix,59
554,22237229,IvanhoeGrozni,1
3910,22237229,go-oleg,1
9263,22237229,gip,14
4084,22237229,kevinejohn,63
253,22237229,Justbeingjustin,1
6312,22237229,vahaknp,39
8116,22237229,mtrippled,25
1353,22237229,mDuo13,17
10159,22237229,MattMcMurray,1
6772,22237229,shekenahglory,811
2682,22260305,JacksonTian,10
439,22355273,wreality,1
9313,22355273,fullybaked,5
6442,22355273,raul338,5
682,22355273,alphp,2
2157,22355273,asgraf,2
5122,22355273,ypnos-web,6
9432,22355273,Holt59,330
1069,22355273,LYZ452,3
6539,22355273,ypnos,8
2390,22355273,mik-laj,2
7616,22427082,samkumar,8
3230,22427082,emptyflash,8
320,22427082,immesys,444
8997,22427082,gtfierro,2
9081,22427082,FilipJanitor,2
6661,22504968,ArkahnX,1
1781,22504968,beaufortfrancois,72
6892,22641261,clupasq,17
7256,22641261,jamezrin,3
727,22641261,cristilup,1
6412,22684655,gitblit,44
3946,22684655,xerial,550
7006,22684655,mkauf,7
1654,22684655,gbatumbya,80
550,22684655,fatalmind,7
1339,22684655,sualeh,30
6265,22684655,woehrl01,7
4705,22684655,kares,6
2739,22684655,joshimoo,5
5527,22684655,gotson,21
1678,22725061,pitrou,525
75,22725061,whitequark,34
2418,22725061,esc,191
9611,22725061,john-tornblom,14
9573,22725061,franzhaas,14
7950,22725061,stuartarchibald,185
10131,22725061,alendit,43
1325,22725061,seibert,98
9466,22725061,sklam,516
8076,22725061,gmarkall,29
6241,22730997,vicalejuri,1
8241,22730997,vperron,3
5545,22730997,ddfreiling,1
10208,22730997,SlashmanX,3
6036,22730997,JanWerder,1
308,22730997,guerrerocarlos,36
7093,22730997,dpjanes,1
8871,22761491,hcsturix74,6
8819,22761491,gjrtimmer,6
4165,22761491,PeterBee97,3
614,22761491,symisc,102
9386,22761491,ray2501,1
1971,22761491,topilski,4
7766,22761491,mdorier,5
4266,22761491,dmigous,1
1349,22761491,buaabyl,2
7562,22761491,csaftoiu,1
10293,22842787,moskvax,4
3166,22842787,blak3mill3r,6
5187,22842787,astine,4
3134,22842787,asok,4
9268,22842787,cloojure,1
3891,22842787,madstap,1
9973,22842787,smogg,10
4152,22842787,jaaqo,8
4123,22842787,yogthos,260
7751,22842787,nberger,2
2613,22891528,jmuk,45
5743,22891528,mtomasz-chromium,1
750,22891528,kfrooney,1
6524,22891528,lavelle,45
392,22895156,OskarStark,2
3434,22895156,DemeSzabolcs,2
440,22895156,initplatform,3
613,22895156,brouillon,2
5033,22895156,andrewwu,1
8018,22895156,cahillone,2
1884,22895156,thexmanxyz,1
1356,22895156,Pmac627,2
219,22895156,davidtmiller,168
2065,22895156,MisterSchmitz,2
5481,23040344,maaaaz,1
1262,23076155,everdom,56
6510,23083487,tom76kimo,1
8653,23083487,iblazevic,2
2633,23083487,Jonathan-Eyler-Werve,1
3458,23083487,itsazzad,1
6243,23083487,KartikTalwar,13
8150,23083487,amfeng,1
8798,23083487,josteink,1
3245,23157901,yulonglong,4
8527,23206290,kluever,168
1613,23206290,java-team-github-bot,90
8226,23206290,sumitbhagwani,212
2895,23206290,nick-someone,252
7372,23206290,cushon,1731
2171,23206290,cpovirk,161
8874,23206290,awturner,95
6521,23206290,epmjohnston,93
1280,23206290,alexeagle,221
10236,23206290,graememorgan,625
6006,23247808,lygstate,2
5125,23247808,bkeroack,1
6656,23247808,seraphico,2
2000,23247808,turbo,5
5827,23247808,otoolep,2952
5085,23247808,hjorvari,1
4478,23247808,zmedico,5
3120,23247808,mkideal,2
5979,23247808,wangfenjin,3
9164,23247808,chermehdi,2
3674,23262129,AD7six,16
6418,23262129,markstory,192
3795,23262129,ADmad,22
5393,23262129,othercorey,23
5079,23262129,saeideng,90
3746,23262129,andrej-griniuk,16
6770,23262129,lorenzo,150
422,23262129,HavokInspiration,313
6084,23262129,dereuromark,116
4580,23262129,josegonzalez,89
2606,23277628,harshayburadkar,16
3961,23280787,st-sloth,1
8626,23280787,highsource,195
7652,23280787,benmarch,1
1747,23280787,RemonSinnema,2
9224,23341534,TuralAsgar,1
4254,23341534,R1NC,113
9974,23496821,makiftutuncu,2
3312,23496821,lnikkila,168
3821,23496821,DamianGarro,1
633,23496821,gvmelle,1
2294,23595993,david082321,4
7424,23595993,WedyDQ10,1
3329,23595993,bladehawkz,2
5379,23595993,haseoxth,1
5863,23595993,pylerSM,3
7426,23595993,doopl,1
1301,23595993,AndroPlus-org,1
8111,23595993,JayT5,277
9939,23633710,PaulBernier,188
5451,23676824,emcho,2
3876,23676824,fippo,1
9796,23676824,hristoterezov,5
8244,23676824,bgrozev,10
6844,23676824,gpolitis,1
693,23676824,lyubomir,2
7971,23676824,saghul,1
6282,23676824,damencho,34
5297,23676824,paweldomas,2
1872,23676824,quitrk,1
2059,23696817,ArtemPalchevsky,10
1685,23696817,brugeman,72
4603,23696817,sobnik,4
2421,23696817,LiFeAiR,3
4410,23709739,dependabot[bot],9
5640,23709739,nfarina,4
8112,23709739,jamiemchale,3
8045,23709739,bmcbarron,2
146,23709739,urish,184
1798,23709739,mediavrog,2
6533,23709739,jamestalmage,15
4678,23709739,dotdoom,7
5117,23709739,abhishekgahlot,3
2685,23709739,p-salido,3
10374,23753482,ellekasai,32
6022,23753482,anthonyfok,1
2784,23753482,chibicode,3
7946,23913470,hiteshsondhi88,150
3111,23913470,gitter-badger,1
2852,23913470,gmxu,2
5893,23913470,bitdeli-chef,1
8481,23940688,mdavis777,8
4555,23940688,kraj,958
3635,23940688,ribalda,6
2578,23940688,davidlt,5
1947,23940688,anujm1,12
1428,23940688,rossburton,8
1968,23940688,ovpanait,15
8873,23940688,shr-project,5
4748,23940688,dankm,13
2246,23940688,cosmo0920,4
2911,24008250,jjj201200,552
9877,24008250,zacyu,237
5886,24008250,Cotch22,41
121,24008250,std4453,5
1930,24008250,ilufang,2
