,Repo,Contributor,Contributions
1976,146133,hsbt,38
6361,146133,yappo,36
5873,146133,tanakahda,17
6380,146133,cwest,14
6390,146133,tokuhirom,29
2891,146133,miyagawa,1279
1742,146133,mizzy,20
706,146133,youpy,48
8634,154829,gchinis,2
6578,154829,asergeyev,1
5272,154829,apankrat,1
1188,154829,tzz,8
5480,154829,hmlnarik,1
2244,154829,kjoconnor,4
5906,154829,lansalpc,4
2641,154829,icy,54
1257,154829,timkay,261
4133,154829,lachie,1
3194,170094,fvalverd,6
5021,170094,markgandolfo,2
6787,172374,tomelm,14
8804,172374,mathisonian,3
3583,172374,dennyglee,2
6518,172374,SSheldon,8
5564,172374,virgytam,4
2775,172374,mittonk,58
7337,172374,watterso,3
6338,172374,jglukasik,4
6039,172374,gchin,7
1096,172374,gabriel,24
5956,205471,johanatan,1
3969,205471,leepike,35
8155,205471,tomahawkins,18
7316,205471,crabmusket,1
2197,205471,Hodapp87,2
2861,205471,ulikoehler,1
7523,219027,mfojtik,8
6052,219027,rkononov,3
6469,219027,marios,8
2886,219027,phiggins,7
6700,219027,treeder,262
4527,219027,DevL,2
2622,219027,tobias,3
6582,219027,NeMO84,4
7741,219027,jrosengren,2
4532,219027,amalagaura,2
38,229741,ktheory,6
248,229741,richmeyers,8
5,229741,tve,5
633,229741,AE9RB,2
972,229741,sergeyenin,3
399,229741,euge,3
424,229741,aboisvert,3
550,229741,dominicm,4
501,229741,trbryan,39
32,229741,jakedouglas,2
3454,256408,atdt,11
3993,256408,Krinkle,13
4898,256408,AnhNhan,2
3491,256408,DrLoboto,2
2408,256408,nyordanov,6
2288,256408,mkdgs,3
4098,256408,leafo,472
2677,256408,GrahamCampbell,4
3938,256408,GerHobbelt,5
4157,256408,simensen,4
4375,311121,corani,1
5049,311121,dubik,1
573,311121,ashgti,1
3963,311121,burner,1
3235,311121,bhuztez,1
4188,311121,GiedriusS,1
2973,311121,mpiroc,1
1346,311121,Columbus240,2
4415,311121,aslakhellesoy,1
3079,311121,lsegal,31
1137,319491,Art4,6
5238,319491,devlinjunker,5
8638,319491,rmccue,268
370,319491,skyzyx,15
2311,319491,Alkarex,29
8751,319491,ifsnop,15
5836,319491,JanPetterMG,26
4763,319491,jrfnl,16
8189,319491,gsnedders,673
1818,319491,mblaney,116
808,356621,jwerle,1
321,356621,jmcantrell,145
957,367516,tidklaas,17
8734,367516,simonccn,1
7347,367516,jacquesg,4
4685,367516,hschauhan,23
2114,367516,kelvinlawson,160
2254,367516,avpatel,16
4298,374129,duksis,2
419,374129,lehmannro,88
1493,374129,jwerle,1
2731,374129,neerolyte,1
3768,374129,macie,4
472,392759,samgd,12
3110,392759,LaurentRDC,10
3980,392759,beastaugh,10
4190,392759,sphynx,13
3208,392759,nagisa,24
1903,392759,Minoru,37
1232,392759,frasertweedale,10
2780,392759,jaspervdj,1480
4483,392759,NicoleRauch,16
2380,392759,seschwar,11
1691,393344,sbertrang,12
1818,393344,pmurias,24
1098,393344,brunorc,25
1900,393344,ovidiurosu90,7
2872,393344,bdevetak,21
4118,393344,imran1505,7
2032,393344,fglock,6507
1832,393344,yati-sagade,29
3160,393344,emo-slido,6
4044,393344,shlomif,23
513,436353,elibarzilay,5
2854,436353,tarsius,7
586,436353,dakra,7
2830,436353,timbertson,4
3884,436353,stsquad,263
2623,436353,sudish,4
2198,436353,riccardomurri,3
2272,436353,avar,5
3422,436353,cbbrowne,3
2056,436353,iRi-E,3
3128,451300,yaauie,7
1491,451300,toanju,4
905,451300,ignacysokolowski,4
77,451300,rajington,3
5217,451300,babyman,451
2290,451300,MartinLichtblau,15
4177,451300,NicoWeio,3
2259,451300,osheroff,5
2870,451300,DoctorGester,3
3540,451300,slay2k,6
3946,455621,clever-algorithms,1
4746,455621,asmyers,1
3192,455621,davidhowden,2
2882,455621,jasondavies,1
4563,455621,Jason2Brownlee,1653
6552,455621,raitz-code,1
7265,455621,simen,15
5401,456178,Samalander0,1
4918,456178,kepi,302
551,461102,jrosdahl,2948
2608,461102,orgads,22
5149,461102,ramiropolla,36
3166,461102,AlexanderLanin,44
3092,461102,gjasny,31
3411,461102,totph,87
3799,461102,krajaratnam,22
388,461102,afbjorklund,149
1678,461102,erijo,21
3246,461102,tridge,242
1676,461713,kevdotpub,2
3777,461713,tjdett,2
5359,461713,buihoangvu,13
1542,461713,tomap,6
3589,461713,zachwill,2
2689,461713,igorw,1
3379,461713,jamesjnadeau,1
756,461713,jonmast,20
5142,461713,nqbao,104
405,461713,fluescher,3
8622,484788,shirriff,19
1668,484788,AnalysIR,17
5892,484788,joshuajnoble,11
2873,484788,MCUdude,10
4378,484788,csBlueChip,32
7442,484788,ivankravets,9
2741,484788,chaeplin,10
5488,484788,bengtmartensson,12
5782,484788,marcmerlin,11
534,484788,z3t0,154
2078,495089,jimmont,6
87,495089,rviscomi,5
4244,495089,housseindjirdeh,81
233,495089,twistedpair,8
2460,495089,summercms,3
2478,495089,tancnle,16
1141,495089,johnmichel,114
3640,495089,developit,11
1174,495089,eliotsykes,7
1335,495089,andrewbredow,84
3182,555372,chrismessina,15
6265,555372,apparentlymart,114
8663,555372,kevinmarks,2
1713,555372,jasnell,35
5534,555372,jamesarosen,4
5801,555372,willnorris,11
2285,574877,manikandanrs,29
6541,574877,hanshuo-aws,21
2552,574877,zhangzhx,18
4145,574877,fulghum,79
6222,574877,varunnvs92,19
6667,574877,dagnir,21
6214,574877,EronHennessey,9
3528,574877,david-at-aws,23
6403,574877,shorea,53
5632,574877,spfink,9
8157,576201,Mugen87,3976
8725,576201,looeee,697
4748,576201,mrdoob,17869
7688,576201,bhouston,840
6413,576201,takahirox,800
4483,576201,alteredq,1753
4359,576201,greggman,636
4452,576201,gero3,503
2208,576201,WestLangley,1028
3048,576201,sunag,588
2187,612230,agnoster,16
1227,612230,PeterDaveHello,190
1411,612230,frasertweedale,18
2430,612230,lukechilds,19
986,612230,danielb2,12
1401,612230,nlf,11
608,612230,creationix,110
1543,612230,ljharb,1088
1068,612230,koenpunt,67
1473,612230,nmarghetti,10
2801,617210,ecxia,28
3624,617210,jglick,36
6032,617210,dependabot-preview[bot],51
1650,617210,PauloMigAlmeida,53
1601,617210,gsmet,48
3521,617210,kohsuke,892
5554,617210,dependabot[bot],160
2742,617210,martinvanzijl,48
2016,617210,cmoulliard,30
8279,617210,bitwiseman,1315
1682,629921,chevalun,9
2175,629921,tjfwalker,2
2313,629921,curiousstranger,3
568,629921,soplakanets,2
3820,629921,nexxTM,2
3991,629921,bobthecow,70
4678,629921,gucki,1
172,629921,jagipson,1
3488,629921,alej0varas,2
2576,629921,Lasall,1
693,659341,clang13,111
1357,659341,swiese,50
6524,659341,Mxiim,79
1533,659341,linmx0130,338
2215,659341,jawwad,79
8358,659341,KylinChang,153
3038,659341,kongxinzhu,40
3430,659341,jingping2015,271
83,659341,dreamolight,44
223,659341,mingflifb,93
2411,661230,urkle,14
3388,662310,todbot,14
139,662310,drew-gross,1
6689,664971,tokudu,1
5145,669304,mwaterfall,48
5718,669304,sbentzen,1
4411,693617,bhelyer,1172
3835,693617,bpr,2
2466,693617,schancel,13
1421,693617,deadalnix,2163
4708,693617,JohanEngelen,3
1510,693617,UplinkCoder,36
2137,693617,Wallbraker,59
1708,693617,redstar,3
1183,693617,carlor,7
3293,693617,schuetzm,6
1644,711582,seancribbs,17
69,711582,evanmcc,12
37,711582,nathanaschbacher,12
559,711582,shino,29
2400,711582,slfritchie,139
358,711582,kuenishi,19
651,711582,rustyio,23
1366,711582,cmeiklejohn,14
514,711582,rzezeski,22
1724,711582,dizzyd,128
1331,716791,koush,1
1986,716791,cvpcs,9
2523,724712,brson,5507
1742,724712,pcwalton,2829
2544,724712,Centril,4223
485,724712,bors,23521
2627,724712,RalfJung,2761
3424,724712,Manishearth,3572
4368,724712,alexcrichton,5073
4431,724712,GuillaumeGomez,3793
824,724712,bjorn3,2692
1760,724712,nikomatsakis,4132
4465,736644,losintikfos,5
7206,736644,waldyrious,1
4522,736644,fragglet,232
6902,736644,TheStefan,12
380,782118,huyng,1
823,782118,daveharris,1
940,782118,sjsrey,1
253,782118,chadbraunduin,3
1936,782118,erikw,1
1757,782118,nikreiman,1
1738,782118,w9,1
1175,782118,anm,1
3148,819547,drallen,19
6131,819547,starksm64,4
3443,819547,mkouba,108
3511,819547,manovotn,126
3875,819547,mbogoevici,9
3130,819547,jharting,215
1054,819547,pmuir,124
4589,819547,dependabot-preview[bot],19
8146,819547,dependabot[bot],6
6235,819547,tremes,4
3970,832025,HilaryN,17
5107,832025,looseend,11
7045,832025,oliverlockwood,223
4341,832025,LauraLaureus,11
6401,832025,aybuke,5
4844,832025,mvl22,4
5502,832025,jezhiggins,1236
551,832025,stodar,3
5275,832025,si-the-pie,15
7163,832025,auyer,5
1954,849182,osa1,88
2253,849182,luite,888
3620,849182,mgsloan,9
260,849182,sviperll,39
531,849182,bgamari,8
2405,849182,ddssff,11
2383,849182,hamishmack,207
4004,849182,mostalive,5
39,849182,andrewthad,3
4742,849182,angerman,14
1646,855523,ccampbell,64
795,858127,jreback,4731
277,858127,mroeschke,642
357,858127,wesm,3127
748,858127,cpcloud,607
652,858127,gfyoung,460
819,858127,jorisvandenbossche,1236
4,858127,TomAugspurger,653
837,858127,jbrockmendel,3917
772,858127,sinhrks,409
38,858127,simonjayhawkins,611
8665,892275,eburke,36
6161,892275,edenman,24
8001,892275,swankjesse,281
1469,892275,NightlyNexus,29
1092,892275,pforhan,48
3160,892275,dnkoutso,26
8233,892275,JakeWharton,1119
8891,892275,Noel-96,16
6781,892275,loganj,17
6736,892275,Goooler,16
2315,901277,remoe,86
3667,901277,gwaldron,8861
7819,901277,pprabhu78,58
5550,901277,tomhog,84
2062,901277,timoore,238
8514,901277,aroth-fastprotect,63
1261,901277,emminizer,157
8361,901277,jasonbeverage,2096
5199,901277,jefferey,315
7375,901277,plevy,63
5105,919161,tigoe,341
2025,919161,matthijskooijman,269
5599,919161,damellis,1099
3967,919161,zeveland,222
5098,919161,facchinm,509
8231,919161,cmaglie,1961
8303,919161,ffissore,144
4211,919161,mlafauci,117
2050,919161,aethaniel,121
1223,919161,Fede85,110
848,928725,mitsuhiko,270
18,939532,dvalentiate,2
571,939532,willwhite,4
241,939532,pib,9
1064,939532,mirkokiefer,103
674,939532,camerondgray,2
761,939532,scoates,4
680,939532,rjrodger,2
144,939532,vogonistic,2
723,939532,bkw,3
326,939532,ianshward,17
372,946996,jeremeamia,22
134,946996,borlak,1
685,946996,mtdowling,1
640,946996,d9magai,1
686,946996,awstools,2
192,946996,skyzyx,44
4362,952058,fiveinchpixie,22
1873,952058,0c0w3,78
5366,952058,lloyd,341
5387,952058,taboca,138
1770,952058,zpao,9
2862,952058,Marcio2,12
1541,952058,mykmelez,87
778,952058,Gozala,25
5278,952058,warner,20
3870,952058,mikedeboer,20
673,953366,kapecp,2
1056,953366,drahosp,43
403,953366,davidm,4
1202,957012,NoahGorny,473
2409,957012,davidpfarrell,40
594,957012,tbhaxor,62
172,957012,gaelicWizard,333
468,957012,BarbUk,40
1316,957012,edubxb,129
148,957012,revans,66
1747,957012,tswicegood,236
703,957012,nwinkler,995
686,957012,cornfeedhobo,49
1815,957049,cwf,21
1228,957049,drh,308
2357,973074,meteficha,29
5245,973074,mxswd,18
2582,973074,ozataman,49
5114,973074,aristidb,721
8847,973074,snoyberg,11
2635,973074,ckw,7
127,973074,joeyh,11
8512,973074,abhinav,9
6501,973074,bgamari,17
5258,973074,rblaze,8
5138,989603,rkubik,3
1004,989603,brchiu,42
3863,989603,DanyaFilatov,4
4971,989603,akire,3
4861,989603,vlm,2297
3901,989603,simo5,6
387,989603,wiml,7
3614,989603,ringlej,9
4891,989603,velichkov,36
1730,989603,johvik,5
1703,991376,ryanbraganza,1
5881,991376,kripken,1
5276,991376,fossabot,1
2718,991376,CloudScorpion,2
4163,991376,Myztiq,1
4271,991376,jbuck,1
601,991376,secretrobotron,133
1658,991376,cjcliffe,541
48,991376,steventsng,59
1698,991376,corbanbrook,63
7001,997620,ce-4,2
178,997620,dliw,1
977,997620,sklart,1
292,997620,itkach,269
6760,997620,bittachi,1
4396,997620,doozan,1
5847,997620,marcelogp,2
6835,1010501,tbuser,49
1111,1010501,martymcguire,3
1973,1010501,cbiffle,7
8380,1039875,amdoolittle,1
1899,1039875,aaronds,9
5269,1049088,ChrisCoxArt,75
6925,1049088,ochafik,130
7691,1049088,thehans,532
2740,1049088,t-paul,1703
1301,1049088,Sharma-Hrishabh,82
2325,1049088,MichaelPFrey,580
5141,1049088,RomitKumar,82
1631,1049088,donbright,1072
3461,1049088,nophead,116
5738,1049088,kintel,4082
1231,1099265,scoder,10093
1261,1099265,da-woods,219
2630,1099265,mattip,66
2285,1099265,vitek,339
477,1099265,robertwb,2728
275,1099265,jdemeyer,122
3247,1099265,larsmans,60
948,1099265,insertinterestingnamehere,46
4071,1099265,markflorisson,543
944,1099265,dalcinl,341
5036,1100841,stof,1
3779,1100841,ChrisMissal,1
217,1100841,gravityblast,1
5209,1100841,tokuhirom,1
453,1100841,cookrn,1
1543,1100841,ryanhanwu,1
887,1100841,ccampbell,110
712,1100841,janodvarko,1
3159,1100841,schmod,1
3117,1100841,okonomiyaki3000,4
1379,1130129,DrummerHead,1
870,1130129,maliMirkec,1
3253,1130129,Calvein,1
4358,1130129,desandro,189
756,1130129,htor,1
3575,1142468,lebedevsergey,1
4909,1142468,gmarcus,1
121,1142468,waldoluisribeiro,1
2581,1142468,DanRigby,1
4327,1142468,nesk,1
4211,1142468,sh0oki,2
1029,1142468,wislon,1
4052,1142468,ivan,1
3310,1142468,jparise,64
5020,1143292,franksmicro,13
233,1167860,dharmapurikar,10
2443,1176476,extempl,16
1186,1176476,Quby,24
6758,1176476,DmitryBochkarev,1
5989,1176476,lxyd,7
6872,1176476,piranha,9
3765,1176476,JWo1F,2
3211,1176476,Maniulo,2
5222,1176476,theshock,565
8817,1176476,DanilaMihailov,2
3332,1176476,devsli,1
1680,1186070,kaidokert,1
1345,1186070,nfriedly,2
3491,1186070,adamvr,3
8433,1186070,sivieri,1
1546,1186070,fuho,1
5356,1186070,karl-petter,1
47,1199632,ryanolson,18
319,1199632,jmsdnns,65
369,1199632,bintoro,157
213,1199632,talos,21
353,1199632,gone,34
545,1199632,lkraider,169
167,1199632,jokull,63
329,1199632,SeanOC,26
94,1199632,bdickason,43
656,1199632,kracekumar,58
8274,1212681,HashNuke,13
6904,1215215,Cogito,21
7070,1215215,Dinnerbone,392
1066,1215215,durron597,48
7687,1215215,amaranth,37
2786,1215215,grum,85
4579,1215215,CelticMinstrel,31
5353,1215215,feildmaster,69
8794,1215215,Wolvereness,119
5724,1215215,sk89q,96
6134,1215215,EvilSeph,184
4281,1232235,grondilu,42
4644,1232235,swansontec,3
4867,1232235,teneighty,1
1975,1232235,dsuchka,1
4511,1232235,lolcatnip,1
4374,1234896,EddieRingle,4
4071,1234896,letz,1
8273,1234896,ru-alxr,1
7708,1234896,emidander,1
5343,1234896,loopj,1
4117,1234896,quiffman,1
6027,1234896,johannilsson,79
2081,1234896,chdorner,1
5845,1234896,kidfolk,2
5080,1234896,keverets,1
2329,1237131,Voronoff,1
933,1237131,jneen,36
1312,1257070,braddr,602
4307,1257070,WalterBright,7130
772,1257070,yebblies,1950
3448,1257070,andralex,680
4064,1257070,9rnsr,3657
5126,1257070,wilzbach,662
1981,1257070,MartinNowak,1591
2106,1257070,dlang-bot,2764
1109,1257070,MoonlightSentinel,595
4331,1257070,ibuclaw,1078
3019,1270073,nethoncho,5
8791,1270073,nathanchantrell,1
4494,1270073,jkuchta,1
4872,1270073,darcoto,1
6812,1288547,tkoyama010,73
3329,1288547,amalss18,29
155,1288547,itziakos,119
8391,1288547,larsoner,40
1734,1288547,stefanoborini,107
8447,1288547,dmsurti,215
1748,1288547,rahulporuri,25
2710,1288547,GaelVaroquaux,53
8072,1288547,prabhuramachandran,641
1474,1288547,kitchoi,137
4729,1318988,michaelhelmick,9
2947,1318988,cmlh,3
1202,1318988,benneic,3
7532,1318988,akumria,11
1888,1318988,jimmyho,4
3218,1318988,mgunneras,13
1549,1318988,seajosh,4
4326,1318988,ghostrocket,3
2966,1318988,heatonjb,41
4741,1318988,albertotretti,5
2002,1326634,callahad,15
5339,1326634,tkhyn,12
1292,1326634,eevee,511
3934,1326634,masklinn,4
1081,1326634,funvit,10
5260,1326634,gone,3
5103,1326634,Kronuz,647
5116,1326634,hrw,5
2019,1326634,e0ne,25
414,1326634,singingwolfboy,3
8506,1335711,opdenkamp,347
3025,1335711,JezzX,279
4285,1335711,davilla,846
2756,1335711,elupus,397
1918,1335711,amet,116
7331,1335711,Memphiz,486
2089,1335711,pieh,221
5676,1335711,CrystalP,234
6928,1335711,Montellese,572
6919,1335711,mkortstiege,943
836,1357796,waywardmonkeys,400
2910,1357796,juj,2863
5212,1357796,azakai,214
1185,1357796,tlively,131
4659,1357796,ehostunreach,185
2271,1357796,ehsan,268
753,1357796,dschuff,123
1255,1357796,sbc100,2649
3582,1357796,max99x,218
2802,1357796,kripken,12626
1054,1413032,domdorn,1
3204,1413032,fredpalmer,1
8022,1415827,milo,20
3123,1415827,POPSuL,21
677,1415827,kukulich,775
2099,1415827,dg,50
1685,1415827,vlastavesely,68
339,1415827,Andrewsville,347
470,1415827,TomasVotruba,977
8566,1415827,ek9,86
1166,1415827,jankal,23
7664,1415827,jadb,76
8709,1431547,jdufresne,43
3293,1431547,auvipy,92
8715,1431547,tomchristie,3787
4150,1431547,markotibold,114
6581,1431547,xordoquy,558
6647,1431547,d0ugal,44
1534,1431547,rpkilby,132
6164,1431547,jpadilla,250
6995,1431547,carltongibson,105
6516,1431547,minddust,153
143,1441721,housel,1177
3105,1441721,fracek,69
342,1441721,cgay,645
1327,1441721,waywardmonkeys,2114
996,1441721,BarAgent,86
86,1441721,andreasdotorg,118
4841,1441721,fraya,46
3429,1441721,pedro-w,98
2223,1441721,promovicz,134
1342,1441721,hannesm,641
3051,1462287,luzpaz,9
6094,1462287,xuzhongxingcas,1
6093,1462287,tizmaylo,3
1219,1462287,dpasukhi,28
5899,1462287,alexander-malyshev,1
6233,1462287,a-betenev,36
7489,1462287,Bihlerben,2
2810,1462287,msv68,5
6844,1462287,tpaviot,6
4704,1462287,gkv311,197
2380,1482139,danieloneill,5
1381,1482139,ejeklint,18
3601,1482139,aphex,1
7100,1482139,bentech,3
6732,1482139,albaltas,1
3796,1482139,lpmi-13,1
412,1493359,YuriDenison,1
576,1493359,indy256,967
818,1493359,alterdego,1
176,1493359,kodejuice,1
49,1493359,ahtotruu,4
511,1493359,adamsol,1
786,1493359,devanshdalal,3
8253,1498978,maniacbug,200
3368,1498978,gcopeland,12
900,1561380,jabbalaci,118
1595,1579809,ddwang,1
5131,1579809,jakub-mirota,1
441,1579809,alleus,2
586,1579809,briananderson1222,2
3900,1579809,Ashton-W,3
5067,1579809,Jeehut,2
7501,1579809,nicklockwood,155
3711,1579809,danpizz,1
5583,1579809,ndfred,1
5041,1579809,synthemesc,1
3561,1594220,kg,3230
1598,1594220,matthid,9
4249,1594220,xen2,25
344,1594220,BrainSlugs83,4
3325,1594220,dmirmilshteyn,18
4666,1594220,matra774,13
4875,1594220,dlbd,11
3986,1594220,mwh,12
2612,1594220,markusjohnsson,65
1925,1594220,iskiselev,420
1843,1611530,zackr,243
7852,1611530,ideak,23
4053,1611530,gerddie,65
7698,1611530,cworth-gh,84
102,1611530,brianpaul,23
5932,1611530,trtt,23
5036,1611530,Joshua-Ashton,20
3502,1611530,amonakov,27
1784,1611530,olvaffe,40
814,1611530,jrfonseca,3777
1107,1625684,montag451,21
3301,1625684,minad,1
1898,1625684,fgunbin,2
5037,1625684,vorburger,1
2895,1625684,szermatt,244
4869,1625684,thegeorgeous,1
163,1625684,frankpzh,1
452,1625684,eegrok,2
4947,1625684,kfogel,1
4231,1625684,tarsius,10
140,1628412,cosmin,11
3764,1628412,devinsba,1
1982,1628412,kdavyd,1
2410,1628412,tsnow,4
3862,1628412,gheja,1
7255,1638524,Chaddai,1
6576,1638524,sgalal,31
7513,1638524,anayrat,3
3760,1638524,void-elf,10
7409,1638524,liuxinyu95,1812
5358,1638524,csukuangfj,3
4467,1638524,joachimschmidt557,2
1175,1638524,ryanguest,1
290,1638524,tony,1
4412,1638524,xiaohanyu,5
333,1651119,queezythegreat,207
4622,1651119,arunh,3
238,1651119,johnyb,2
7345,1651119,TheMiles,4
2305,1651119,matt-tyler,2
2639,1651119,jgoppert,41
1672,1651119,mikepurvis,2
4618,1651119,igormiktor,5
843,1651119,PIlin,3
4885,1651119,Kernald,2
6942,1726797,k-eex,115
1744,1726797,D1plo1d,115
2730,1726797,rockstorm101,59
7634,1726797,kliment,594
5912,1726797,DivingDuck,60
1755,1726797,garyhodgson,41
6670,1726797,hroncok,91
8419,1726797,iXce,1356
1172,1726797,volconst,82
8704,1726797,chicagoduane,29
886,1747625,johnmckerrell,3
1117,1747625,amcewen,12
1204,1763730,csnover,1
4049,1763730,prayagverma,1
3233,1763730,jrburke,11
4147,1763730,mpint,1
8032,1763730,pedrocorreia,1
3665,1803888,viktorklang,3
4535,1803888,kinke,12
4458,1803888,geeksville,3
1784,1803888,davidharcombe,6
3370,1803888,clayrat,2
2733,1803888,SandroGrzicic,277
2147,1803888,VlachJosef,2
211,1803888,nefilim,2
902,1803888,iantabolt,3
1472,1803888,tom-jb,4
3538,1841833,ariya,3
5353,1841833,marnen,1
2094,1841833,snowyu,2
4040,1841833,greenkeeperio-bot,13
3056,1841833,michaelficarra,1
1427,1841833,rstacruz,507
2043,1841833,rianhunter,5
733,1877115,alice0775,932
2787,1908166,sulsadev,14
1642,1931356,Vsevolod-Livinskij,163
2849,1931356,dbabokin,1651
3151,1931356,ifilippov,92
4435,1931356,ncos,266
4076,1931356,DeepakRajendrakumaran,220
3305,1931356,aneshlya,581
4987,1931356,jbrodman,176
3408,1931356,hidefromkgb,42
2145,1931356,jduprat,83
3815,1931356,jzielins,54
7252,1936302,felis,10
4560,1936302,ivankravets,10
5814,1936302,xxxajk,41
3295,1936302,AranVink,6
3354,1936302,PaulStoffregen,6
5147,1936302,dennisfrett,6
5202,1936302,YuuichiAkagawa,20
6676,1936302,sieren,12
6684,1936302,dmadison,21
7582,1936302,Lauszus,944
3468,1981819,shub6691,5
1321,1981819,usnavi,18
2851,1981819,sethbrayman,276
6151,1981819,omanand,4
5437,1981819,thrawn01,11
7522,1981819,AJStieren,18
7607,1981819,mikenerone,10
5388,1981819,chadlung,396
7602,1981819,jennyvo,15
913,1981819,shintasmith,71
337,1990821,rocketscream,8
2079,1990821,alexreinert,1
3404,1990821,Rodmg,4
1996,1990821,mrguen,2
2440,1991441,obazoud,8
1973,1991441,mwl,6
1856,1991441,kubamarchwicki,9
1861,1991441,mosabua,30
2384,1991441,bartoszmajsak,3
1171,1991441,natros,4
1684,1991441,Godin,5
2302,1991441,fboulay,3
736,1991441,dimaj,9
2348,1991441,juven,68
743,2006429,rolfmorel,4
887,2006429,Raidok,4
3506,2006429,cat101,3
7480,2006429,ronnqvist,4
1030,2006429,unwiredben,40
7654,2006429,cyberwaelder,2
6273,2006429,edvler,4
1282,2006429,sirleech,18
3968,2006429,tfnab,32
6005,2006429,ribbons,11
794,2040778,bbusse,2
3983,2040778,mbeko,2
1633,2040778,n0vember,4
1455,2040778,Potherca,1
1540,2040778,pgrange,181
4598,2040778,lmazardo,2
209,2040778,guillaumevincent,4
295,2040778,Httqm,1
5124,2040778,wolframroesler,2
4630,2040778,fetsorn,1
2464,2050163,Fonsan,13
6662,2050163,cjyclaire,351
3063,2050163,lsegal,100
57,2050163,trevorrowe,3386
7822,2050163,YashoSharma,24
3576,2050163,mullermp,186
4980,2050163,awood45,721
30,2050163,rcrews,19
7125,2050163,alextwoods,155
576,2050163,ajredniwja,26
2194,2080922,michalmarczyk,95
120,2080922,fogus,165
2921,2080922,richhickey,93
191,2080922,stuarthalloway,74
1889,2080922,anmonteiro,229
2416,2080922,swannodette,3168
2118,2080922,mfikes,476
999,2080922,Chouser,89
194,2080922,bobby,49
2626,2080922,brentonashworth,168
3722,2096579,UziTech,539
3259,2096579,x13machine,26
3783,2096579,joshbruce,157
2575,2096579,calculuschild,43
1399,2096579,dependabot[bot],339
4793,2096579,Scrum,26
2661,2096579,styfle,244
3106,2096579,semantic-release-bot,45
3796,2096579,chjj,519
3442,2096579,Feder1co5oave,167
2537,2100324,tlatsas,5
5196,2100324,moul,1
2995,2126244,Johann-S,386
5022,2126244,fat,1185
3270,2126244,XhmikosR,1891
963,2126244,dependabot-preview[bot],221
3221,2126244,hnrch02,223
768,2126244,mdo,9412
3387,2126244,dependabot[bot],345
2784,2126244,MartijnCuppens,373
684,2126244,patrickhlauke,388
5363,2126244,cvrebert,2763
588,2139017,blueyed,14
2566,2139017,hsbt,14
1388,2139017,jasonkarns,28
1920,2139017,jf,7
971,2139017,mislav,253
2588,2139017,yyuu,8
1623,2139017,sstephenson,214
4115,2139017,guilleiguaran,8
1038,2139017,josh,38
1022,2139017,scop,8
2878,2142701,jasonkarns,37
3044,2142701,sferik,193
175,2142701,sstephenson,191
2331,2142701,eregon,96
4766,2142701,jeremy,59
3111,2142701,hsbt,443
1241,2142701,mislav,353
3418,2142701,metalefty,21
4558,2142701,koic,38
4960,2142701,deepj,86
4907,2143653,heubergen,1
4323,2143653,ardiman,2091
2026,2174666,lindquist,644
1963,2174666,Hardcode84,172
4871,2174666,rainers,98
2934,2174666,kinke,2976
845,2174666,redstar,1402
913,2174666,JohanEngelen,675
1340,2174666,AlexeyProkhin,432
806,2174666,ckamm,594
3107,2174666,dnadlinger,1544
4184,2174666,wilsonk,65
